clustering,seed,num_periods,cost,time,distance,data,loss_ct,weights,demand,wind
k_medoids,2229598785,6,2.13496e7,0.0101897,CosineDist,output,10,"[2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 2, 2, 2, 2, 2]","[61922.895459, 48971.833511, 33946.5783, 66715.059754, 63622.994025, 41008.527826]","[0.321321, 0.728767, 0.425613, 0.485696, 0.628569, 0.691191]"
k_medoids,2660516790,6,4.23207e7,0.0098144,CosineDist,output,13,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3]","[62288.299082, 65799.390307, 54221.086556, 66463.647561, 49500.743589, 34095.758459]","[0.652173, 0.411085, 0.721566, 0.531132, 0.249871, 0.560687]"
k_medoids,2725450586,6,2.02612e7,0.0091157,CosineDist,output,9,"[6, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 1, 1, 1, 1, 1, 6, 6, 6, 6, 6, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 6]","[60756.366523, 42858.210502, 42383.772988, 61156.543354, 65964.615084, 52142.631679]","[0.673159, 0.705977, 0.276402, 0.310823, 0.560687, 0.727321]"
k_medoids,2856810939,6,1.94571e7,0.0102884,CosineDist,output,9,"[3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1, 1, 6, 6, 6, 6, 6, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3]","[65618.287278, 61156.543354, 33395.697632, 42858.210502, 66363.437166, 59924.025619]","[0.575063, 0.310823, 0.4705, 0.705977, 0.440398, 0.682564]"
k_medoids,2863955940,6,4.23207e7,0.0095391,CosineDist,output,13,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 6, 6, 6, 6, 6, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6]","[49500.743589, 62288.299082, 34095.758459, 65799.390307, 66463.647561, 54221.086556]","[0.249871, 0.652173, 0.560687, 0.411085, 0.531132, 0.721566]"
k_medoids,3753438694,6,2.70946e7,0.0109098,CosineDist,output,11,"[6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 6, 6]","[41008.527826, 62641.359824, 66698.259501, 33946.5783, 63622.994025, 48971.833511]","[0.691191, 0.332497, 0.500908, 0.425613, 0.628569, 0.728767]"
k_medoids,3951461839,6,2.3026e7,0.0100399,CosineDist,output,10,"[4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 6, 6, 6, 6, 5, 5, 5, 5, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4]","[34095.758459, 66664.675912, 61922.895459, 53188.217254, 60756.366523, 65209.191692]","[0.560687, 0.4705, 0.321321, 0.724917, 0.673159, 0.589096]"
k_medoids,726946973,6,2.3026e7,0.0087379,CosineDist,output,10,"[4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4]","[61922.895459, 34442.086266, 64738.97561, 33345.31379, 66664.675912, 34260.983237]","[0.321321, 0.575063, 0.602727, 0.485696, 0.4705, 0.411085]"
k_medoids,1065105957,60,1.03004e7,0.013346,CosineDist,output,2,"[12, 58, 55, 5, 38, 8, 60, 7, 25, 33, 9, 42, 32, 2, 29, 13, 36, 59, 20, 11, 22, 40, 4, 41, 31, 10, 26, 34, 48, 14, 44, 45, 53, 1, 43, 23, 35, 6, 27, 37, 37, 57, 19, 19, 19, 19, 19, 19, 57, 37, 27, 6, 35, 43, 1, 28, 44, 52, 34, 10, 31, 4, 22, 50, 17, 13, 2, 21, 56, 25, 39, 8, 5, 18, 12, 54, 15, 49, 16, 16, 46, 3, 47, 24, 24, 24, 24, 24, 47, 47, 3, 46, 46, 16, 51, 49, 15, 30, 54, 12]","[64481.529658, 62288.299082, 34851.181852, 66463.647561, 53188.217254, 61922.895459, 57202.163042, 55237.080583, 59924.025619, 66715.059754, 65618.287278, 50030.186772, 63622.994025, 66113.795244, 33446.030741, 43828.265257, 36751.330098, 33395.697632, 53706.502775, 65209.191692, 35078.762484, 65964.615084, 63309.043446, 36437.379519, 58143.338779, 66664.675912, 61156.543354, 44322.905734, 62981.722184, 47917.741865, 66698.259501, 61545.516888, 59051.845717, 66547.310854, 62641.359824, 64209.532428, 50559.629955, 54221.086556, 33946.5783, 66246.780572, 66614.342803, 60756.366523, 63923.257799, 65799.390307, 65421.488353, 41917.034764, 35321.397934, 66363.437166, 33596.725983, 37419.01372, 44823.29296, 42383.772988, 64981.611059, 33362.114042, 52142.631679, 34638.885191, 58601.907747, 51088.540033, 64738.97561, 56232.108287]","[0.369625, 0.652173, 0.589096, 0.531132, 0.724917, 0.321321, 0.705977, 0.71728, 0.682564, 0.485696, 0.575063, 0.72925, 0.628569, 0.425613, 0.516073, 0.712076, 0.344305, 0.4705, 0.255641, 0.589096, 0.383035, 0.560687, 0.344305, 0.628569, 0.699005, 0.4705, 0.310823, 0.264209, 0.640675, 0.727321, 0.500908, 0.663015, 0.691191, 0.45538, 0.332497, 0.615902, 0.249871, 0.721566, 0.425613, 0.546023, 0.516073, 0.673159, 0.356698, 0.411085, 0.396874, 0.699005, 0.602727, 0.440398, 0.531132, 0.332497, 0.71728, 0.276402, 0.383035, 0.500908, 0.727321, 0.396874, 0.283798, 0.728767, 0.602727, 0.712076]"
k_medoids,1693053775,60,1.00334e7,0.0120034,CosineDist,output,0,"[17, 2, 57, 26, 55, 24, 11, 34, 41, 18, 22, 5, 40, 23, 31, 33, 6, 27, 32, 32, 10, 20, 15, 9, 50, 48, 4, 25, 37, 7, 14, 59, 8, 52, 49, 19, 28, 1, 45, 45, 42, 29, 12, 56, 56, 56, 56, 12, 29, 42, 45, 1, 28, 49, 52, 46, 14, 7, 25, 48, 39, 15, 10, 32, 27, 33, 23, 58, 22, 41, 60, 43, 26, 57, 17, 30, 54, 16, 44, 47, 35, 51, 53, 3, 3, 3, 3, 3, 53, 53, 51, 35, 47, 13, 21, 16, 54, 38, 36, 17]","[61922.895459, 51088.540033, 36437.379519, 66664.675912, 60756.366523, 64209.532428, 66113.795244, 64981.611059, 66614.342803, 65964.615084, 56232.108287, 57676.600556, 43828.265257, 65799.390307, 66463.647561, 33596.725983, 50030.186772, 59051.845717, 63309.043446, 66246.780572, 44823.29296, 59924.025619, 62288.299082, 55237.080583, 66547.310854, 53188.217254, 64738.97561, 62641.359824, 58601.907747, 33362.114042, 62981.722184, 37419.01372, 63622.994025, 57202.163042, 34442.086266, 48971.833511, 66363.437166, 47917.741865, 39714.984205, 61545.516888, 58143.338779, 59492.699642, 33696.936378, 33813.592971, 49500.743589, 44322.905734, 34095.758459, 66715.059754, 63923.257799, 66698.259501, 34851.181852, 64481.529658, 35321.397934, 33446.030741, 54221.086556, 56720.503956, 52142.631679, 35078.762484, 65421.488353, 33946.5783]","[0.321321, 0.728767, 0.628569, 0.4705, 0.673159, 0.615902, 0.425613, 0.383035, 0.516073, 0.560687, 0.712076, 0.276402, 0.712076, 0.411085, 0.531132, 0.531132, 0.72925, 0.691191, 0.344305, 0.546023, 0.71728, 0.682564, 0.652173, 0.71728, 0.45538, 0.724917, 0.602727, 0.332497, 0.283798, 0.500908, 0.640675, 0.332497, 0.628569, 0.705977, 0.575063, 0.728767, 0.440398, 0.727321, 0.301044, 0.663015, 0.699005, 0.292024, 0.440398, 0.546023, 0.249871, 0.264209, 0.560687, 0.485696, 0.356698, 0.500908, 0.589096, 0.369625, 0.602727, 0.516073, 0.721566, 0.269863, 0.727321, 0.383035, 0.396874, 0.425613]"
k_medoids,2049242947,60,1.03004e7,0.0134369,CosineDist,output,2,"[17, 34, 6, 23, 37, 45, 43, 55, 1, 33, 8, 56, 16, 12, 5, 42, 30, 22, 28, 7, 25, 51, 14, 32, 21, 3, 47, 35, 59, 13, 38, 44, 24, 10, 41, 41, 11, 48, 18, 60, 26, 27, 2, 2, 2, 2, 2, 2, 27, 26, 18, 48, 11, 41, 10, 24, 38, 46, 35, 3, 58, 14, 25, 53, 22, 42, 12, 31, 8, 1, 29, 15, 23, 6, 17, 40, 50, 54, 52, 20, 49, 4, 57, 57, 36, 36, 36, 36, 57, 4, 4, 49, 20, 52, 39, 54, 9, 19, 40, 17]","[58143.338779, 53706.502775, 66715.059754, 34851.181852, 62981.722184, 52142.631679, 65618.287278, 59924.025619, 46872.156289, 64481.529658, 62641.359824, 62288.299082, 66113.795244, 66463.647561, 33696.936378, 61545.516888, 50030.186772, 61156.543354, 47917.741865, 34095.758459, 66698.259501, 64738.97561, 53188.217254, 64981.611059, 65964.615084, 59492.699642, 58601.907747, 65209.191692, 33946.5783, 64209.532428, 35078.762484, 66614.342803, 59051.845717, 51088.540033, 66547.310854, 36437.379519, 54221.086556, 65799.390307, 44823.29296, 33362.114042, 46353.870769, 63622.994025, 56232.108287, 65421.488353, 55237.080583, 42383.772988, 66664.675912, 61922.895459, 34442.086266, 33446.030741, 66246.780572, 33813.592971, 37419.01372, 33596.725983, 57202.163042, 60756.366523, 39304.007021, 39714.984205, 66363.437166, 60345.389338]","[0.699005, 0.255641, 0.485696, 0.589096, 0.640675, 0.727321, 0.575063, 0.682564, 0.724917, 0.369625, 0.332497, 0.652173, 0.425613, 0.531132, 0.440398, 0.663015, 0.72925, 0.310823, 0.727321, 0.560687, 0.500908, 0.602727, 0.724917, 0.383035, 0.560687, 0.292024, 0.283798, 0.589096, 0.425613, 0.615902, 0.383035, 0.516073, 0.691191, 0.728767, 0.45538, 0.628569, 0.721566, 0.411085, 0.71728, 0.500908, 0.255641, 0.628569, 0.712076, 0.396874, 0.71728, 0.276402, 0.4705, 0.321321, 0.575063, 0.516073, 0.546023, 0.546023, 0.332497, 0.531132, 0.705977, 0.673159, 0.673159, 0.301044, 0.440398, 0.301044]"
k_medoids,2628273975,60,1.03004e7,0.0171388,CosineDist,output,2,"[39, 11, 18, 33, 16, 4, 45, 50, 22, 59, 49, 17, 52, 5, 42, 23, 56, 10, 9, 24, 14, 29, 1, 15, 15, 38, 25, 19, 12, 37, 21, 32, 6, 30, 26, 57, 13, 40, 31, 48, 48, 2, 43, 43, 43, 43, 43, 43, 2, 48, 31, 40, 13, 26, 30, 60, 21, 37, 19, 51, 15, 1, 55, 27, 10, 23, 5, 52, 8, 22, 34, 4, 33, 18, 39, 7, 54, 58, 47, 28, 44, 41, 35, 53, 3, 3, 3, 53, 53, 35, 41, 44, 28, 47, 36, 20, 54, 46, 7, 39]","[66463.647561, 58601.907747, 37772.074462, 55237.080583, 62288.299082, 64981.611059, 33362.114042, 34638.885191, 65209.191692, 64738.97561, 51088.540033, 66363.437166, 62641.359824, 65964.615084, 39714.984205, 54221.086556, 60756.366523, 52142.631679, 66547.310854, 45839.286988, 65799.390307, 58143.338779, 63622.994025, 65618.287278, 66664.675912, 63923.257799, 37419.01372, 34095.758459, 66246.780572, 64481.529658, 61156.543354, 65421.488353, 53188.217254, 33946.5783, 35321.397934, 44823.29296, 66113.795244, 66715.059754, 50030.186772, 61922.895459, 34851.181852, 62981.722184, 53706.502775, 34442.086266, 56232.108287, 47917.741865, 33813.592971, 50559.629955, 59924.025619, 57202.163042, 40567.673902, 61545.516888, 35850.841116, 33446.030741, 38137.478084, 64209.532428, 63309.043446, 33596.725983, 59051.845717, 44322.905734]","[0.531132, 0.283798, 0.652173, 0.71728, 0.652173, 0.383035, 0.500908, 0.396874, 0.589096, 0.602727, 0.728767, 0.440398, 0.332497, 0.560687, 0.301044, 0.721566, 0.673159, 0.727321, 0.45538, 0.721566, 0.411085, 0.699005, 0.628569, 0.575063, 0.4705, 0.356698, 0.332497, 0.560687, 0.546023, 0.369625, 0.310823, 0.396874, 0.724917, 0.425613, 0.602727, 0.71728, 0.425613, 0.485696, 0.72925, 0.321321, 0.589096, 0.640675, 0.255641, 0.575063, 0.712076, 0.727321, 0.546023, 0.249871, 0.682564, 0.705977, 0.292024, 0.663015, 0.615902, 0.516073, 0.321321, 0.615902, 0.344305, 0.531132, 0.691191, 0.264209]"
k_medoids,2821098384,60,1.00338e7,0.0126321,CosineDist,output,1,"[1, 33, 35, 22, 7, 36, 36, 12, 8, 38, 6, 39, 20, 15, 34, 23, 19, 60, 3, 32, 18, 24, 31, 9, 56, 52, 54, 21, 51, 2, 29, 44, 25, 43, 11, 45, 16, 57, 5, 55, 28, 13, 13, 50, 50, 50, 50, 13, 28, 28, 5, 57, 16, 11, 43, 25, 29, 2, 21, 14, 30, 31, 49, 59, 27, 23, 15, 20, 6, 8, 12, 36, 22, 35, 1, 41, 17, 58, 48, 4, 37, 47, 10, 10, 42, 42, 42, 42, 10, 47, 47, 37, 4, 48, 46, 26, 17, 40, 53, 1]","[50030.186772, 66113.795244, 65209.191692, 34095.758459, 61156.543354, 59924.025619, 54221.086556, 58143.338779, 66614.342803, 39304.007021, 63923.257799, 57202.163042, 52666.751865, 40567.673902, 62288.299082, 62641.359824, 33446.030741, 65964.615084, 64209.532428, 61545.516888, 66547.310854, 53188.217254, 63622.994025, 66246.780572, 64981.611059, 45839.286988, 36751.330098, 59492.699642, 65799.390307, 39714.984205, 66463.647561, 65618.287278, 51088.540033, 62981.722184, 52142.631679, 55237.080583, 34442.086266, 59051.845717, 60756.366523, 47917.741865, 33362.114042, 36437.379519, 64481.529658, 65421.488353, 63309.043446, 44823.29296, 34851.181852, 33813.592971, 38137.478084, 56720.503956, 66363.437166, 66715.059754, 48971.833511, 66664.675912, 60345.389338, 66698.259501, 61922.895459, 33596.725983, 37419.01372, 64738.97561]","[0.72925, 0.425613, 0.589096, 0.560687, 0.310823, 0.682564, 0.721566, 0.699005, 0.516073, 0.673159, 0.356698, 0.705977, 0.252762, 0.292024, 0.652173, 0.332497, 0.516073, 0.560687, 0.615902, 0.663015, 0.45538, 0.724917, 0.628569, 0.546023, 0.383035, 0.721566, 0.344305, 0.292024, 0.411085, 0.301044, 0.531132, 0.575063, 0.728767, 0.640675, 0.727321, 0.71728, 0.575063, 0.691191, 0.673159, 0.727321, 0.500908, 0.628569, 0.369625, 0.396874, 0.344305, 0.71728, 0.589096, 0.546023, 0.321321, 0.269863, 0.440398, 0.485696, 0.728767, 0.4705, 0.301044, 0.500908, 0.321321, 0.531132, 0.332497, 0.602727]"
k_medoids,2938504339,60,1.03004e7,0.0129059,CosineDist,output,2,"[12, 53, 11, 34, 30, 41, 18, 45, 6, 47, 36, 9, 31, 25, 49, 4, 54, 23, 14, 32, 20, 39, 7, 21, 13, 17, 33, 16, 10, 35, 15, 29, 38, 5, 28, 43, 51, 8, 3, 3, 57, 37, 22, 22, 22, 22, 22, 22, 37, 57, 3, 8, 51, 28, 5, 38, 15, 35, 16, 48, 58, 7, 52, 50, 23, 4, 25, 60, 36, 6, 18, 41, 34, 11, 12, 59, 46, 42, 19, 24, 55, 40, 56, 1, 27, 27, 27, 1, 1, 56, 40, 55, 24, 19, 44, 42, 46, 2, 26, 12]","[35850.841116, 47917.741865, 49500.743589, 63622.994025, 64481.529658, 58143.338779, 66463.647561, 61922.895459, 60756.366523, 66363.437166, 52142.631679, 50030.186772, 66698.259501, 65209.191692, 65799.390307, 66547.310854, 66715.059754, 56232.108287, 33813.592971, 65964.615084, 66614.342803, 53706.502775, 64738.97561, 34095.758459, 62288.299082, 48971.833511, 37772.074462, 63923.257799, 65421.488353, 54221.086556, 61545.516888, 65618.287278, 66664.675912, 53188.217254, 66113.795244, 59924.025619, 58601.907747, 64981.611059, 66246.780572, 34851.181852, 55237.080583, 33596.725983, 63309.043446, 44823.29296, 57202.163042, 33446.030741, 59051.845717, 40567.673902, 62981.722184, 37419.01372, 62641.359824, 38137.478084, 51088.540033, 64209.532428, 34442.086266, 35321.397934, 59492.699642, 39714.984205, 33362.114042, 35078.762484]","[0.615902, 0.727321, 0.249871, 0.628569, 0.369625, 0.699005, 0.531132, 0.321321, 0.673159, 0.440398, 0.727321, 0.72925, 0.500908, 0.589096, 0.411085, 0.45538, 0.485696, 0.712076, 0.546023, 0.560687, 0.516073, 0.255641, 0.602727, 0.560687, 0.652173, 0.728767, 0.652173, 0.356698, 0.396874, 0.721566, 0.663015, 0.575063, 0.4705, 0.724917, 0.425613, 0.682564, 0.283798, 0.383035, 0.546023, 0.589096, 0.71728, 0.531132, 0.344305, 0.71728, 0.705977, 0.516073, 0.691191, 0.292024, 0.640675, 0.332497, 0.332497, 0.321321, 0.728767, 0.615902, 0.575063, 0.602727, 0.292024, 0.301044, 0.500908, 0.383035]"
k_medoids,3733191375,60,1.37979e7,0.0130814,CosineDist,output,6,"[34, 52, 57, 44, 10, 41, 60, 7, 19, 43, 48, 32, 35, 3, 9, 16, 55, 14, 23, 37, 12, 36, 18, 31, 58, 5, 46, 11, 54, 6, 22, 25, 33, 8, 51, 26, 1, 1, 56, 30, 40, 40, 15, 15, 15, 15, 15, 15, 40, 30, 56, 1, 26, 51, 8, 33, 22, 6, 11, 50, 29, 18, 12, 53, 14, 16, 47, 20, 17, 19, 49, 41, 44, 13, 34, 4, 38, 28, 21, 39, 42, 24, 59, 2, 2, 2, 2, 2, 59, 59, 24, 42, 39, 21, 21, 28, 38, 27, 45, 34]","[61922.895459, 36437.379519, 62288.299082, 33362.114042, 66715.059754, 66113.795244, 57202.163042, 64481.529658, 62981.722184, 54221.086556, 66547.310854, 65964.615084, 33395.697632, 64738.97561, 53706.502775, 63622.994025, 34638.885191, 66463.647561, 58143.338779, 35078.762484, 33813.592971, 65799.390307, 65209.191692, 34851.181852, 65421.488353, 63309.043446, 47917.741865, 33596.725983, 39714.984205, 60345.389338, 66614.342803, 60756.366523, 64981.611059, 50030.186772, 61545.516888, 66246.780572, 65618.287278, 33446.030741, 34095.758459, 51616.384439, 55237.080583, 34442.086266, 59051.845717, 53188.217254, 48971.833511, 66664.675912, 35578.843886, 59924.025619, 33946.5783, 40567.673902, 63923.257799, 51088.540033, 37419.01372, 66363.437166, 64209.532428, 61156.543354, 52142.631679, 66698.259501, 35321.397934, 56232.108287]","[0.321321, 0.628569, 0.652173, 0.500908, 0.485696, 0.425613, 0.705977, 0.369625, 0.640675, 0.721566, 0.45538, 0.560687, 0.4705, 0.602727, 0.255641, 0.628569, 0.396874, 0.531132, 0.699005, 0.383035, 0.546023, 0.411085, 0.589096, 0.589096, 0.396874, 0.344305, 0.727321, 0.531132, 0.301044, 0.301044, 0.516073, 0.673159, 0.383035, 0.72925, 0.663015, 0.546023, 0.575063, 0.516073, 0.560687, 0.250836, 0.71728, 0.575063, 0.691191, 0.724917, 0.728767, 0.4705, 0.369625, 0.682564, 0.425613, 0.292024, 0.356698, 0.728767, 0.332497, 0.440398, 0.615902, 0.310823, 0.727321, 0.500908, 0.602727, 0.712076]"
k_medoids,551449111,60,1.03004e7,0.0145181,CosineDist,output,2,"[19, 32, 26, 13, 45, 60, 5, 27, 33, 17, 18, 11, 38, 57, 30, 7, 54, 44, 22, 39, 55, 51, 29, 53, 8, 49, 20, 36, 10, 34, 1, 42, 31, 15, 52, 25, 16, 37, 24, 24, 28, 14, 4, 4, 4, 4, 4, 4, 14, 28, 24, 37, 16, 52, 15, 47, 1, 59, 36, 49, 8, 29, 3, 43, 44, 7, 21, 38, 46, 33, 5, 35, 13, 26, 19, 41, 6, 23, 56, 9, 40, 50, 2, 48, 48, 48, 48, 48, 2, 58, 50, 40, 9, 56, 12, 23, 6, 41, 41, 19]","[65799.390307, 35321.397934, 38137.478084, 53706.502775, 56232.108287, 33446.030741, 63622.994025, 66698.259501, 34095.758459, 66363.437166, 60756.366523, 44823.29296, 53188.217254, 58601.907747, 64481.529658, 62641.359824, 59051.845717, 59924.025619, 50030.186772, 66664.675912, 35578.843886, 65209.191692, 33596.725983, 49500.743589, 63309.043446, 52142.631679, 57202.163042, 59492.699642, 66463.647561, 62981.722184, 64981.611059, 51088.540033, 58143.338779, 66113.795244, 33696.936378, 66547.310854, 61922.895459, 61545.516888, 65618.287278, 34442.086266, 33362.114042, 65421.488353, 37419.01372, 64738.97561, 54221.086556, 34638.885191, 44322.905734, 36437.379519, 66715.059754, 34851.181852, 66246.780572, 63923.257799, 66614.342803, 64209.532428, 65964.615084, 33813.592971, 62288.299082, 40136.347925, 42383.772988, 55237.080583]","[0.411085, 0.602727, 0.321321, 0.255641, 0.712076, 0.516073, 0.628569, 0.500908, 0.560687, 0.440398, 0.673159, 0.71728, 0.724917, 0.283798, 0.369625, 0.332497, 0.691191, 0.682564, 0.72925, 0.4705, 0.369625, 0.589096, 0.531132, 0.249871, 0.344305, 0.727321, 0.705977, 0.292024, 0.531132, 0.640675, 0.383035, 0.728767, 0.699005, 0.425613, 0.440398, 0.45538, 0.321321, 0.663015, 0.575063, 0.575063, 0.500908, 0.396874, 0.332497, 0.602727, 0.721566, 0.396874, 0.264209, 0.628569, 0.485696, 0.589096, 0.546023, 0.356698, 0.516073, 0.615902, 0.560687, 0.546023, 0.652173, 0.682564, 0.276402, 0.71728]"
k_medoids,621575418,60,1.03004e7,0.0123985,CosineDist,output,2,"[14, 55, 58, 17, 36, 10, 49, 28, 4, 35, 22, 47, 52, 16, 29, 21, 41, 3, 53, 31, 20, 23, 7, 51, 5, 38, 13, 43, 57, 11, 37, 46, 8, 34, 54, 15, 40, 18, 39, 44, 1, 42, 12, 12, 12, 12, 12, 12, 42, 1, 39, 18, 40, 54, 34, 8, 37, 11, 43, 59, 5, 7, 60, 19, 48, 21, 16, 26, 22, 4, 25, 10, 17, 24, 14, 33, 50, 45, 27, 30, 56, 56, 32, 2, 2, 2, 2, 2, 32, 32, 56, 56, 30, 27, 6, 45, 50, 9, 33, 14]","[59492.699642, 36437.379519, 64738.97561, 58143.338779, 66698.259501, 44823.29296, 66463.647561, 64981.611059, 47917.741865, 55237.080583, 66113.795244, 53706.502775, 66664.675912, 50030.186772, 63309.043446, 62288.299082, 53188.217254, 61922.895459, 37419.01372, 65964.615084, 63622.994025, 59924.025619, 66246.780572, 33395.697632, 33946.5783, 35078.762484, 33813.592971, 57202.163042, 62981.722184, 34095.758459, 65618.287278, 35321.397934, 33362.114042, 64481.529658, 59051.845717, 54221.086556, 65799.390307, 66715.059754, 61156.543354, 62641.359824, 64209.532428, 58601.907747, 66547.310854, 60345.389338, 33596.725983, 65421.488353, 60756.366523, 36751.330098, 56232.108287, 33446.030741, 66614.342803, 61545.516888, 65209.191692, 63923.257799, 51088.540033, 41008.527826, 66363.437166, 52142.631679, 40567.673902, 38137.478084]","[0.292024, 0.628569, 0.602727, 0.699005, 0.500908, 0.71728, 0.531132, 0.383035, 0.727321, 0.71728, 0.425613, 0.255641, 0.4705, 0.72925, 0.344305, 0.652173, 0.724917, 0.321321, 0.332497, 0.560687, 0.628569, 0.682564, 0.546023, 0.4705, 0.425613, 0.383035, 0.546023, 0.705977, 0.640675, 0.560687, 0.575063, 0.602727, 0.500908, 0.369625, 0.691191, 0.721566, 0.411085, 0.485696, 0.310823, 0.332497, 0.615902, 0.283798, 0.45538, 0.301044, 0.531132, 0.396874, 0.673159, 0.344305, 0.712076, 0.516073, 0.516073, 0.663015, 0.589096, 0.356698, 0.728767, 0.691191, 0.440398, 0.727321, 0.292024, 0.321321]"
