location,technology,rep_period,time_step,scenario,production
AUS,WindOn,1,15,2012,4633.772640376232
AUS,WindOn,1,16,1900,5985.752544565405
AUS,WindOn,1,16,1982,217.6052574340399
AUS,WindOn,1,16,1987,8719.780030301103
AUS,WindOn,1,16,1992,5885.354910046378
AUS,WindOn,1,16,1995,9456.056204426885
AUS,WindOn,1,16,1997,776.6224050506988
AUS,WindOn,1,16,2002,14795.005646298065
AUS,WindOn,1,16,2008,3066.348561299061
AUS,WindOn,1,16,2009,3437.781447498433
AUS,WindOn,1,16,2012,4569.994635245099
AUS,WindOn,1,17,1900,5496.35139312295
AUS,WindOn,1,17,1982,420.59153778085744
AUS,WindOn,1,17,1987,5901.987772871787
AUS,WindOn,1,17,1992,6889.299632393007
AUS,WindOn,1,17,1995,11369.503273689323
AUS,WindOn,1,17,1997,549.7202198201611
AUS,WindOn,1,17,2002,14576.594006351417
AUS,WindOn,1,17,2008,3380.4294677169523
AUS,WindOn,1,17,2009,4220.84663047666
AUS,WindOn,1,17,2012,4571.035742079187
AUS,WindOn,1,18,1900,5646.936362797552
AUS,WindOn,1,18,1982,663.6912070432315
AUS,WindOn,1,18,1987,4241.311880780286
AUS,WindOn,1,18,1992,7894.044713853457
AUS,WindOn,1,18,1995,11998.171428485635
AUS,WindOn,1,18,1997,295.53486155276704
AUS,WindOn,1,18,2002,14141.00966429612
AUS,WindOn,1,18,2008,3292.096512737043
AUS,WindOn,1,18,2009,5104.0103485778955
AUS,WindOn,1,18,2012,4624.515994059122
AUS,WindOn,1,19,1900,5345.766423448348
AUS,WindOn,1,19,1982,834.6292412190521
AUS,WindOn,1,19,1987,4071.196981694949
AUS,WindOn,1,19,1992,9078.274091212395
AUS,WindOn,1,19,1995,11893.028861572164
AUS,WindOn,1,19,1997,103.06882364984139
AUS,WindOn,1,19,2002,13818.699477516724
AUS,WindOn,1,19,2008,3030.8223670222173
AUS,WindOn,1,19,2009,5672.564795248895
AUS,WindOn,1,19,2012,4698.445308458443
AUS,WindOn,1,20,1900,4574.018453866017
AUS,WindOn,1,20,1982,942.602240868771
AUS,WindOn,1,20,1987,3911.592160568052
AUS,WindOn,1,20,1992,10024.697237455448
AUS,WindOn,1,20,1995,11564.938847194233
AUS,WindOn,1,20,1997,87.10926387009083
AUS,WindOn,1,20,2002,13613.12633562211
AUS,WindOn,1,20,2008,2894.67849593941
AUS,WindOn,1,20,2009,6369.781675246844
AUS,WindOn,1,20,2012,4467.843062291789
AUS,WindOn,1,21,1900,4122.2635448422125
AUS,WindOn,1,21,1982,1284.972416152157
AUS,WindOn,1,21,1987,3257.2919969273644
AUS,WindOn,1,21,1992,10340.24860610221
AUS,WindOn,1,21,1995,11119.20357233317
AUS,WindOn,1,21,1997,173.47708499574634
