method,clustering,seed,num_periods,cost,time,distance,data,loss,loss_ct,type,extreme
cross_scenario,k_medoids,604489562,15,5.93578e7,6.0358352,CosineDist,closemixed,207180.683864,149,outsample,extreme4
cross_scenario,k_medoids,1587347134,17,6.99095e7,5.8892037,CosineDist,closemixed,495329.61349,385,outsample,extreme4
cross_scenario,k_medoids,186564236,17,6.4887e7,5.6410982,CosineDist,closemixed,347577.455906,308,outsample,extreme4
cross_scenario,k_medoids,2166881926,17,5.6774e7,5.9889499,CosineDist,closemixed,144411.200842,103,outsample,extreme4
cross_scenario,k_medoids,2186186592,17,7.76158e7,5.9916729,CosineDist,closemixed,690549.422617,519,outsample,extreme4
cross_scenario,k_medoids,2238747886,17,5.9033e7,5.7745596,CosineDist,closemixed,208248.743493,164,outsample,extreme4
cross_scenario,k_medoids,224585247,17,5.9006e7,6.4741412,CosineDist,closemixed,205429.055543,146,outsample,extreme4
cross_scenario,k_medoids,2339120676,17,6.72586e7,6.1405283,CosineDist,closemixed,418608.071661,257,outsample,extreme4
cross_scenario,k_medoids,3093014142,17,5.58923e7,5.813717,CosineDist,closemixed,107954.77029,84,outsample,extreme4
cross_scenario,k_medoids,3258302586,17,6.25593e7,6.0687081,CosineDist,closemixed,304276.339998,219,outsample,extreme4
cross_scenario,k_medoids,3629043986,17,6.4125e7,5.9536694,CosineDist,closemixed,340424.790143,248,outsample,extreme4
cross_scenario,k_medoids,1088367163,19,5.91403e7,5.895728,CosineDist,closemixed,210505.62844,156,outsample,extreme4
cross_scenario,k_medoids,1245540782,19,7.85118e7,5.386747,CosineDist,closemixed,720511.709086,540,outsample,extreme4
cross_scenario,k_medoids,2410109332,19,5.91664e7,5.8471929,CosineDist,closemixed,211951.606325,143,outsample,extreme4
cross_scenario,k_medoids,2455416769,19,5.72632e7,5.897964,CosineDist,closemixed,158659.751535,115,outsample,extreme4
cross_scenario,k_medoids,2591120440,19,5.85371e7,5.6349968,CosineDist,closemixed,189756.970155,193,outsample,extreme4
cross_scenario,k_medoids,2650271871,19,5.78525e7,6.3394674,CosineDist,closemixed,160206.03023,128,outsample,extreme4
cross_scenario,k_medoids,2789252227,19,6.8292e7,5.4597495,CosineDist,closemixed,453017.310704,345,outsample,extreme4
cross_scenario,k_medoids,3130995382,19,5.88789e7,6.1820993,CosineDist,closemixed,204300.047052,140,outsample,extreme4
cross_scenario,k_medoids,3357853995,19,6.43786e7,5.5949036,CosineDist,closemixed,347555.266067,251,outsample,extreme4
cross_scenario,k_medoids,824849990,19,6.17394e7,6.3760875,CosineDist,closemixed,282516.636296,201,outsample,extreme4
cross_scenario,k_medoids,1244389436,21,5.68323e7,5.9997059,CosineDist,closemixed,146059.196471,119,outsample,extreme4
cross_scenario,k_medoids,1393653782,21,5.67186e7,5.8671628,CosineDist,closemixed,126456.321047,115,outsample,extreme4
cross_scenario,k_medoids,1761682951,21,5.97325e7,5.9977947,CosineDist,closemixed,223059.295786,178,outsample,extreme4
cross_scenario,k_medoids,196162340,21,5.91027e7,5.8454817,CosineDist,closemixed,210993.963936,135,outsample,extreme4
cross_scenario,k_medoids,1984034111,21,6.15778e7,6.3140865,CosineDist,closemixed,276487.657391,206,outsample,extreme4
cross_scenario,k_medoids,2569047889,21,6.97119e7,5.7770818,CosineDist,closemixed,481456.101178,331,outsample,extreme4
cross_scenario,k_medoids,3286463093,21,6.03917e7,6.0523177,CosineDist,closemixed,241247.18577,191,outsample,extreme4
cross_scenario,k_medoids,4196464565,21,5.91609e7,5.9489503,CosineDist,closemixed,206461.463013,169,outsample,extreme4
cross_scenario,k_medoids,744301781,21,5.77541e7,6.4678884,CosineDist,closemixed,164735.601321,128,outsample,extreme4
cross_scenario,k_medoids,760014603,21,6.85532e7,5.2250767,CosineDist,closemixed,460453.055548,350,outsample,extreme4
cross_scenario,k_medoids,2193967569,23,5.98911e7,6.2898528,CosineDist,closemixed,213385.548512,201,outsample,extreme4
cross_scenario,k_medoids,2546464051,23,7.05131e7,6.0495868,CosineDist,closemixed,513167.526916,383,outsample,extreme4
cross_scenario,k_medoids,2938742229,23,5.96363e7,5.2979533,CosineDist,closemixed,220257.863813,143,outsample,extreme4
cross_scenario,k_medoids,313447314,23,5.62673e7,5.6159528,CosineDist,closemixed,121593.027763,89,outsample,extreme4
cross_scenario,k_medoids,3164855826,23,5.74411e7,5.5328142,CosineDist,closemixed,155383.094669,99,outsample,extreme4
cross_scenario,k_medoids,3173192974,23,6.11997e7,5.2333001,CosineDist,closemixed,268942.924058,195,outsample,extreme4
cross_scenario,k_medoids,3527549645,23,5.84426e7,5.468888,CosineDist,closemixed,183685.8898,165,outsample,extreme4
cross_scenario,k_medoids,3913193451,23,6.86287e7,5.3152608,CosineDist,closemixed,459299.315139,296,outsample,extreme4
cross_scenario,k_medoids,714332685,23,5.68586e7,5.5107205,CosineDist,closemixed,146006.893452,94,outsample,extreme4
cross_scenario,k_medoids,890890131,23,5.69805e7,5.9077447,CosineDist,closemixed,141938.255371,124,outsample,extreme4
cross_scenario,k_medoids,1134130444,25,5.68367e7,5.5169821,CosineDist,closemixed,147289.153022,95,outsample,extreme4
cross_scenario,k_medoids,2658990538,25,5.90294e7,5.5066314,CosineDist,closemixed,204375.50259,180,outsample,extreme4
cross_scenario,k_medoids,2726541456,25,6.78373e7,4.8518541,CosineDist,closemixed,432536.833058,334,outsample,extreme4
cross_scenario,k_medoids,2894918851,25,6.22357e7,5.6063303,CosineDist,closemixed,292332.779688,236,outsample,extreme4
cross_scenario,k_medoids,3351175237,25,6.60211e7,5.6252623,CosineDist,closemixed,397844.60563,272,outsample,extreme4
cross_scenario,k_medoids,343301208,25,7.43918e7,4.9918898,CosineDist,closemixed,605178.572155,376,outsample,extreme4
cross_scenario,k_medoids,4135971217,25,6.16544e7,5.1895639,CosineDist,closemixed,282520.276625,195,outsample,extreme4
cross_scenario,k_medoids,4145110716,25,5.95457e7,5.3563493,CosineDist,closemixed,224438.77415,135,outsample,extreme4
cross_scenario,k_medoids,448376330,25,6.22364e7,5.7430415,CosineDist,closemixed,287347.454676,196,outsample,extreme4
cross_scenario,k_medoids,47449323,25,5.66915e7,5.5771487,CosineDist,closemixed,132873.6288,116,outsample,extreme4
cross_scenario,k_medoids,1161276258,27,7.07394e7,5.4578932,CosineDist,closemixed,501043.9833,382,outsample,extreme4
cross_scenario,k_medoids,1233541653,27,7.18241e7,5.1252198,CosineDist,closemixed,531082.404514,400,outsample,extreme4
cross_scenario,k_medoids,1267936167,27,5.93392e7,5.5724458,CosineDist,closemixed,217112.635556,176,outsample,extreme4
cross_scenario,k_medoids,1653248667,27,5.7262e7,5.4707716,CosineDist,closemixed,155382.347521,132,outsample,extreme4
cross_scenario,k_medoids,2437521778,27,5.7935e7,5.615335,CosineDist,closemixed,167900.318513,122,outsample,extreme4
cross_scenario,k_medoids,2524306086,27,6.45645e7,5.5403384,CosineDist,closemixed,344420.85569,292,outsample,extreme4
cross_scenario,k_medoids,2606414571,27,5.54127e7,5.2379147,CosineDist,closemixed,90798.205181,82,outsample,extreme4
cross_scenario,k_medoids,2821296471,27,7.0941e7,5.2138178,CosineDist,closemixed,515993.706542,336,outsample,extreme4
cross_scenario,k_medoids,3155655383,27,5.50341e7,5.5940533,CosineDist,closemixed,82537.755662,64,outsample,extreme4
cross_scenario,k_medoids,463779685,27,5.46509e7,5.4481754,CosineDist,closemixed,66517.730257,60,outsample,extreme4
cross_scenario,k_medoids,1113698075,29,5.94552e7,5.1537699,CosineDist,closemixed,210514.157557,142,outsample,extreme4
cross_scenario,k_medoids,1125327650,29,5.56732e7,5.3557086,CosineDist,closemixed,103725.583897,75,outsample,extreme4
cross_scenario,k_medoids,1398119942,29,6.06377e7,5.658776,CosineDist,closemixed,248045.036843,196,outsample,extreme4
cross_scenario,k_medoids,1669407957,29,5.84618e7,5.7779912,CosineDist,closemixed,194497.130996,133,outsample,extreme4
cross_scenario,k_medoids,1792506398,29,5.622e7,5.5155609,CosineDist,closemixed,121320.352665,89,outsample,extreme4
cross_scenario,k_medoids,2439649745,29,5.65743e7,5.5486385,CosineDist,closemixed,137312.370859,88,outsample,extreme4
cross_scenario,k_medoids,2730667678,29,5.60867e7,4.7645151,CosineDist,closemixed,120017.906352,86,outsample,extreme4
cross_scenario,k_medoids,2843080965,29,5.62444e7,5.8415443,CosineDist,closemixed,128000.490028,102,outsample,extreme4
cross_scenario,k_medoids,3434031776,29,5.7186e7,5.4936827,CosineDist,closemixed,145933.694165,113,outsample,extreme4
cross_scenario,k_medoids,950202798,29,5.875e7,5.6129443,CosineDist,closemixed,185015.544838,148,outsample,extreme4
cross_scenario,k_medoids,1349996306,31,5.7699e7,5.2122677,CosineDist,closemixed,170294.3021,130,outsample,extreme4
cross_scenario,k_medoids,1462714024,31,5.58646e7,5.485402,CosineDist,closemixed,109843.675964,71,outsample,extreme4
cross_scenario,k_medoids,1579127763,31,5.67727e7,5.6565161,CosineDist,closemixed,126984.468375,117,outsample,extreme4
cross_scenario,k_medoids,1648351254,31,6.07658e7,5.0778107,CosineDist,closemixed,238091.043281,183,outsample,extreme4
cross_scenario,k_medoids,2030289235,31,5.73584e7,5.6487912,CosineDist,closemixed,160854.175225,123,outsample,extreme4
cross_scenario,k_medoids,2462588561,31,5.50361e7,5.682983,CosineDist,closemixed,89697.143539,67,outsample,extreme4
cross_scenario,k_medoids,2929172095,31,5.446e7,5.4750196,CosineDist,closemixed,61205.072363,47,outsample,extreme4
cross_scenario,k_medoids,2944528308,31,5.99381e7,5.6007184,CosineDist,closemixed,231368.459381,146,outsample,extreme4
cross_scenario,k_medoids,295145311,31,5.64341e7,5.4627936,CosineDist,closemixed,134038.060804,81,outsample,extreme4
cross_scenario,k_medoids,3899371692,31,6.28217e7,4.9483072,CosineDist,closemixed,302164.154259,235,outsample,extreme4
cross_scenario,k_medoids,1038419084,33,5.57333e7,5.456346,CosineDist,closemixed,104591.373389,65,outsample,extreme4
cross_scenario,k_medoids,1109759726,33,5.66325e7,5.4005479,CosineDist,closemixed,130290.729077,81,outsample,extreme4
cross_scenario,k_medoids,1963882461,33,5.56733e7,5.6632044,CosineDist,closemixed,111540.487027,89,outsample,extreme4
cross_scenario,k_medoids,1989163906,33,5.61927e7,5.5159135,CosineDist,closemixed,127814.345951,88,outsample,extreme4
cross_scenario,k_medoids,2479233904,33,5.65077e7,5.4716825,CosineDist,closemixed,122041.023997,119,outsample,extreme4
cross_scenario,k_medoids,2497612078,33,5.47686e7,5.3152907,CosineDist,closemixed,74697.030163,67,outsample,extreme4
cross_scenario,k_medoids,3214090957,33,5.52689e7,5.1982564,CosineDist,closemixed,88560.30384,72,outsample,extreme4
cross_scenario,k_medoids,3465092140,33,5.5598e7,5.6047975,CosineDist,closemixed,100796.047333,65,outsample,extreme4
cross_scenario,k_medoids,4061834237,33,5.42785e7,5.5417187,CosineDist,closemixed,56590.357139,42,outsample,extreme4
cross_scenario,k_medoids,52313467,33,5.78755e7,5.4957234,CosineDist,closemixed,176698.238366,128,outsample,extreme4
cross_scenario,k_medoids,1208640119,35,5.63312e7,5.8630601,CosineDist,closemixed,130207.099751,81,outsample,extreme4
cross_scenario,k_medoids,1428058240,35,5.91208e7,5.0588639,CosineDist,closemixed,200815.748453,181,outsample,extreme4
cross_scenario,k_medoids,15941194,35,5.68952e7,5.3462461,CosineDist,closemixed,145935.386605,105,outsample,extreme4
cross_scenario,k_medoids,2213813141,35,5.54997e7,5.2133252,CosineDist,closemixed,95374.466706,74,outsample,extreme4
cross_scenario,k_medoids,2291375163,35,5.48974e7,5.4928393,CosineDist,closemixed,79557.483856,55,outsample,extreme4
cross_scenario,k_medoids,236500538,35,5.5599e7,5.4672623,CosineDist,closemixed,100735.781515,68,outsample,extreme4
cross_scenario,k_medoids,252145784,35,5.80436e7,5.415974,CosineDist,closemixed,179761.038742,156,outsample,extreme4
cross_scenario,k_medoids,2544196106,35,5.52962e7,5.032725,CosineDist,closemixed,93990.016165,98,outsample,extreme4
cross_scenario,k_medoids,2745802022,35,5.62784e7,5.3651364,CosineDist,closemixed,125843.495452,106,outsample,extreme4
cross_scenario,k_medoids,3596893902,35,5.64154e7,5.0442384,CosineDist,closemixed,131816.554832,104,outsample,extreme4
cross_scenario,k_medoids,1380354363,37,5.696e7,5.2857215,CosineDist,closemixed,150762.029856,94,outsample,extreme4
cross_scenario,k_medoids,3048518942,37,6.85932e7,5.3348362,CosineDist,closemixed,450022.208354,312,outsample,extreme4
cross_scenario,k_medoids,3182806193,37,5.52405e7,5.2539987,CosineDist,closemixed,96440.153421,91,outsample,extreme4
cross_scenario,k_medoids,3244629827,37,5.83947e7,5.5158163,CosineDist,closemixed,191143.544272,138,outsample,extreme4
cross_scenario,k_medoids,3452769998,37,5.7202e7,5.6638036,CosineDist,closemixed,151532.930796,114,outsample,extreme4
cross_scenario,k_medoids,4262333788,37,5.63241e7,5.8951463,CosineDist,closemixed,131128.895343,82,outsample,extreme4
cross_scenario,k_medoids,45994245,37,5.65523e7,5.451003,CosineDist,closemixed,130038.347512,78,outsample,extreme4
cross_scenario,k_medoids,67569244,37,5.69641e7,4.7984217,CosineDist,closemixed,144323.289153,110,outsample,extreme4
cross_scenario,k_medoids,814300562,37,5.53439e7,5.2658841,CosineDist,closemixed,99632.561379,89,outsample,extreme4
cross_scenario,k_medoids,870981686,37,5.86578e7,5.3154798,CosineDist,closemixed,194433.946236,164,outsample,extreme4
cross_scenario,k_medoids,1129760376,39,5.49051e7,5.3056639,CosineDist,closemixed,84404.888305,64,outsample,extreme4
cross_scenario,k_medoids,148104383,39,5.67337e7,5.5459649,CosineDist,closemixed,143226.947587,85,outsample,extreme4
cross_scenario,k_medoids,1655289285,39,5.59672e7,5.097075,CosineDist,closemixed,121248.049876,80,outsample,extreme4
cross_scenario,k_medoids,1845695973,39,5.4673e7,5.4199444,CosineDist,closemixed,69937.758415,46,outsample,extreme4
cross_scenario,k_medoids,2121257682,39,5.77116e7,5.1261442,CosineDist,closemixed,159210.109686,156,outsample,extreme4
cross_scenario,k_medoids,2943233938,39,5.50725e7,5.5332898,CosineDist,closemixed,84039.884054,66,outsample,extreme4
cross_scenario,k_medoids,3030918353,39,5.64528e7,5.0646053,CosineDist,closemixed,127784.244102,75,outsample,extreme4
cross_scenario,k_medoids,3096268031,39,5.81134e7,5.1524716,CosineDist,closemixed,180531.170554,142,outsample,extreme4
cross_scenario,k_medoids,3338611973,39,5.51216e7,5.5891409,CosineDist,closemixed,92363.616515,72,outsample,extreme4
cross_scenario,k_medoids,662283236,39,5.70666e7,5.1120041,CosineDist,closemixed,147226.798808,132,outsample,extreme4
cross_scenario,k_medoids,1005104349,41,5.53849e7,5.3573846,CosineDist,closemixed,94604.406696,57,outsample,extreme4
cross_scenario,k_medoids,1534696584,41,5.49903e7,5.1448818,CosineDist,closemixed,80574.110763,52,outsample,extreme4
cross_scenario,k_medoids,225016911,41,5.6236e7,4.8927731,CosineDist,closemixed,126125.693529,106,outsample,extreme4
cross_scenario,k_medoids,2317592996,41,5.46872e7,5.149728,CosineDist,closemixed,72411.138308,51,outsample,extreme4
cross_scenario,k_medoids,2716090479,41,5.57379e7,5.2899699,CosineDist,closemixed,106464.951745,71,outsample,extreme4
cross_scenario,k_medoids,3258958499,41,5.45184e7,5.3064472,CosineDist,closemixed,70194.909426,60,outsample,extreme4
cross_scenario,k_medoids,329433595,41,5.46819e7,4.9980731,CosineDist,closemixed,69937.758415,46,outsample,extreme4
cross_scenario,k_medoids,3444774395,41,6.1461e7,5.4555757,CosineDist,closemixed,275500.1031,203,outsample,extreme4
cross_scenario,k_medoids,438234340,41,5.45942e7,5.2555905,CosineDist,closemixed,68567.335717,50,outsample,extreme4
cross_scenario,k_medoids,953901905,41,5.44043e7,5.4197086,CosineDist,closemixed,66480.30957,53,outsample,extreme4
cross_scenario,k_medoids,1660595499,5,8.96577e7,5.6188086,CosineDist,closemixed,1.008147893885e6,585,outsample,extreme4
cross_scenario,k_medoids,1714105051,5,8.99061e7,5.3338741,CosineDist,closemixed,1.014541405682e6,559,outsample,extreme4
cross_scenario,k_medoids,2169593505,5,9.19009e7,5.5642695,CosineDist,closemixed,1.065413720892e6,654,outsample,extreme4
cross_scenario,k_medoids,2538991366,5,7.56261e7,5.665005,CosineDist,closemixed,647007.868525,425,outsample,extreme4
cross_scenario,k_medoids,2909674750,5,8.93927e7,5.462412,CosineDist,closemixed,1.001328809298e6,550,outsample,extreme4
cross_scenario,k_medoids,3018546641,5,8.33395e7,5.1139286,CosineDist,closemixed,844773.959932,514,outsample,extreme4
cross_scenario,k_medoids,3634057553,5,9.62234e7,5.557196,CosineDist,closemixed,1.173918368294e6,633,outsample,extreme4
cross_scenario,k_medoids,4139823947,5,8.88233e7,5.8367145,CosineDist,closemixed,986777.246763,554,outsample,extreme4
cross_scenario,k_medoids,4197766176,5,9.03058e7,5.6558586,CosineDist,closemixed,1.0246738083e6,562,outsample,extreme4
cross_scenario,k_medoids,5947179,5,8.84634e7,5.4834384,CosineDist,closemixed,977525.329148,548,outsample,extreme4
cross_scenario,k_medoids,1006581332,7,8.94552e7,5.654172,CosineDist,closemixed,1.003468247107e6,599,outsample,extreme4
cross_scenario,k_medoids,1176932870,7,7.69742e7,5.5536083,CosineDist,closemixed,682470.146479,493,outsample,extreme4
cross_scenario,k_medoids,1821427372,7,8.72999e7,5.6137132,CosineDist,closemixed,939700.087793,566,outsample,extreme4
cross_scenario,k_medoids,2689963385,7,9.00241e7,5.4350257,CosineDist,closemixed,1.017306422025e6,590,outsample,extreme4
cross_scenario,k_medoids,2751971336,7,7.36193e7,5.3987635,CosineDist,closemixed,594821.99169,399,outsample,extreme4
cross_scenario,k_medoids,3385142830,7,7.73523e7,5.2846608,CosineDist,closemixed,692366.458495,483,outsample,extreme4
cross_scenario,k_medoids,3409620994,7,7.63205e7,5.5786848,CosineDist,closemixed,661844.860204,454,outsample,extreme4
cross_scenario,k_medoids,447101461,7,8.89368e7,5.3338836,CosineDist,closemixed,990263.662577,575,outsample,extreme4
cross_scenario,k_medoids,468006976,7,8.50242e7,5.5114285,CosineDist,closemixed,890328.800441,582,outsample,extreme4
cross_scenario,k_medoids,880982686,7,7.85175e7,5.2909594,CosineDist,closemixed,721593.534738,530,outsample,extreme4
cross_scenario,k_medoids,1130292821,9,7.58117e7,5.4274057,CosineDist,closemixed,653556.365803,462,outsample,extreme4
cross_scenario,k_medoids,1392296365,9,8.10626e7,5.2832355,CosineDist,closemixed,789802.21531,573,outsample,extreme4
cross_scenario,k_medoids,2814468992,9,7.08107e7,5.3821505,CosineDist,closemixed,515827.255787,343,outsample,extreme4
cross_scenario,k_medoids,3044209910,9,5.91375e7,5.5110466,CosineDist,closemixed,197736.203242,166,outsample,extreme4
cross_scenario,k_medoids,3261319673,9,7.99585e7,4.8373154,CosineDist,closemixed,761502.493749,568,outsample,extreme4
