location,technology,time_step,availability,scenario,period,timestep
AUS,WindOn,23,0.2270315976221504,1982,1,23
AUS,WindOn,24,0.3076720261221042,1982,1,24
AUS,WindOn,3577,0.4890079369153227,1982,150,1
AUS,WindOn,3578,0.4649758569816469,1982,150,2
AUS,WindOn,3579,0.4521450855406943,1982,150,3
AUS,WindOn,3580,0.4738902077087684,1982,150,4
AUS,WindOn,3581,0.4861622568558889,1982,150,5
AUS,WindOn,3582,0.4564611494412963,1982,150,6
AUS,WindOn,3583,0.3954205846876807,1982,150,7
AUS,WindOn,3584,0.3413633476708145,1982,150,8
AUS,WindOn,3585,0.324611438474127,1982,150,9
AUS,WindOn,3586,0.3050089366197522,1982,150,10
AUS,WindOn,3587,0.1986590915274166,1982,150,11
AUS,WindOn,3588,0.1992379386374642,1982,150,12
AUS,WindOn,3589,0.1990112566160082,1982,150,13
AUS,WindOn,3590,0.1841496593132114,1982,150,14
AUS,WindOn,3591,0.1504335892895578,1982,150,15
AUS,WindOn,3592,0.1426757115191481,1982,150,16
AUS,WindOn,3593,0.1562425557689936,1982,150,17
AUS,WindOn,3594,0.1975010139806826,1982,150,18
AUS,WindOn,3595,0.279490655516817,1982,150,19
AUS,WindOn,3596,0.3667084622016387,1982,150,20
AUS,WindOn,3597,0.4074577346301519,1982,150,21
AUS,WindOn,3598,0.3731331875517297,1982,150,22
AUS,WindOn,3599,0.238506164149469,1982,150,23
AUS,WindOn,3600,0.2113917511867235,1982,150,24
AUS,WindOn,7177,0.0090739722129756,1982,300,1
AUS,WindOn,7178,0.0129909862761218,1982,300,2
AUS,WindOn,7179,0.0252256967432607,1982,300,3
AUS,WindOn,7180,0.0274544782796918,1982,300,4
AUS,WindOn,7181,0.0251898610962639,1982,300,5
AUS,WindOn,7182,0.0241883506741114,1982,300,6
AUS,WindOn,7183,0.0247439302216515,1982,300,7
AUS,WindOn,7184,0.0226118098541104,1982,300,8
AUS,WindOn,7185,0.0129243618242144,1982,300,9
AUS,WindOn,7186,0.0100916995453387,1982,300,10
AUS,WindOn,7187,0.0081424203373963,1982,300,11
AUS,WindOn,7188,0.0045095065202962,1982,300,12
AUS,WindOn,7189,0.0039995793458462,1982,300,13
AUS,WindOn,7190,0.0045053103606963,1982,300,14
AUS,WindOn,7191,0.006565907464167,1982,300,15
AUS,WindOn,7192,0.0123946737364143,1982,300,16
AUS,WindOn,7193,0.0146199652809541,1982,300,17
AUS,WindOn,7194,0.0125219845228002,1982,300,18
AUS,WindOn,7195,0.0126491493561051,1982,300,19
AUS,WindOn,7196,0.0129628877676395,1982,300,20
AUS,WindOn,7197,0.0130056469686709,1982,300,21
AUS,WindOn,7198,0.0154913074365166,1982,300,22
AUS,WindOn,7199,0.0247393463572062,1982,300,23
AUS,WindOn,7200,0.0249499821518721,1982,300,24
POL,WindOn,1,0.8904903515386247,1982,1,1
POL,WindOn,2,0.8860229133281157,1982,1,2
POL,WindOn,3,0.8810058853848894,1982,1,3
POL,WindOn,4,0.8627197729088143,1982,1,4
POL,WindOn,5,0.834244901011002,1982,1,5
POL,WindOn,6,0.8266702797807705,1982,1,6
POL,WindOn,7,0.8140783959244433,1982,1,7
POL,WindOn,8,0.7914427925730427,1982,1,8
POL,WindOn,9,0.7637440657455967,1982,1,9
POL,WindOn,10,0.7417101704390205,1982,1,10
POL,WindOn,11,0.718422377013465,1982,1,11
POL,WindOn,12,0.6882941224591721,1982,1,12
POL,WindOn,13,0.674573409796545,1982,1,13
POL,WindOn,14,0.6469122638626826,1982,1,14
POL,WindOn,15,0.6175377291621925,1982,1,15
POL,WindOn,16,0.5859174095471751,1982,1,16
POL,WindOn,17,0.5542400147146082,1982,1,17
POL,WindOn,18,0.5220312625916641,1982,1,18
POL,WindOn,19,0.4887643867985425,1982,1,19
POL,WindOn,20,0.4456357156402905,1982,1,20
POL,WindOn,21,0.4044352229091512,1982,1,21
POL,WindOn,22,0.367763734591618,1982,1,22
POL,WindOn,23,0.3760379212389512,1982,1,23
POL,WindOn,24,0.3499679829671029,1982,1,24
POL,WindOn,3577,0.2293123325822175,1982,150,1
POL,WindOn,3578,0.2208357790691763,1982,150,2
POL,WindOn,3579,0.2176368586676232,1982,150,3
POL,WindOn,3580,0.2014725143540332,1982,150,4
POL,WindOn,3581,0.171290015430416,1982,150,5
POL,WindOn,3582,0.1141388198834646,1982,150,6
POL,WindOn,3583,0.0486288362043349,1982,150,7
POL,WindOn,3584,0.0410808898693836,1982,150,8
POL,WindOn,3585,0.0473364997327546,1982,150,9
POL,WindOn,3586,0.0430872256674394,1982,150,10
POL,WindOn,3587,0.0318529985973239,1982,150,11
POL,WindOn,3588,0.0333120643744414,1982,150,12
POL,WindOn,3589,0.0379592385529478,1982,150,13
POL,WindOn,3590,0.0424518985398452,1982,150,14
POL,WindOn,3591,0.0498254217778777,1982,150,15
POL,WindOn,3592,0.0616046687227201,1982,150,16
POL,WindOn,3593,0.0704180471695929,1982,150,17
POL,WindOn,3594,0.0746499635572301,1982,150,18
POL,WindOn,3595,0.0878309021155448,1982,150,19
POL,WindOn,3596,0.1055173930208273,1982,150,20
POL,WindOn,3597,0.1163777088693673,1982,150,21
POL,WindOn,3598,0.1167568730651348,1982,150,22
POL,WindOn,3599,0.0881724819907223,1982,150,23
POL,WindOn,3600,0.0867059017895512,1982,150,24
POL,WindOn,7177,0.1733085029848046,1982,300,1
POL,WindOn,7178,0.157412495503269,1982,300,2
POL,WindOn,7179,0.1503435267804168,1982,300,3
POL,WindOn,7180,0.1507129838796559,1982,300,4
POL,WindOn,7181,0.154291999527016,1982,300,5
POL,WindOn,7182,0.1658805165662996,1982,300,6
POL,WindOn,7183,0.1830627100675183,1982,300,7
POL,WindOn,7184,0.1855812419588814,1982,300,8
POL,WindOn,7185,0.1617396866130055,1982,300,9
POL,WindOn,7186,0.1245347300876775,1982,300,10
POL,WindOn,7187,0.1122191270174941,1982,300,11
POL,WindOn,7188,0.1012216124386602,1982,300,12
POL,WindOn,7189,0.0983227376196861,1982,300,13
POL,WindOn,7190,0.0974199399121149,1982,300,14
POL,WindOn,7191,0.0929738193502166,1982,300,15
POL,WindOn,7192,0.098093509989529,1982,300,16
POL,WindOn,7193,0.1097867389459037,1982,300,17
POL,WindOn,7194,0.1085261724116451,1982,300,18
POL,WindOn,7195,0.1047514735926926,1982,300,19
POL,WindOn,7196,0.0931647069372269,1982,300,20
POL,WindOn,7197,0.0826479813890387,1982,300,21
POL,WindOn,7198,0.0750310169741073,1982,300,22
POL,WindOn,7199,0.111096097665727,1982,300,23
POL,WindOn,7200,0.0912948130235543,1982,300,24
BEL,WindOn,1,0.3496967367517056,1982,1,1
BEL,WindOn,2,0.3891257698835935,1982,1,2
BEL,WindOn,3,0.398498673593696,1982,1,3
BEL,WindOn,4,0.3998137771703899,1982,1,4
BEL,WindOn,5,0.4145515766155619,1982,1,5
BEL,WindOn,6,0.3997558405688565,1982,1,6
BEL,WindOn,7,0.4060139928409214,1982,1,7
BEL,WindOn,8,0.4293011251353895,1982,1,8
BEL,WindOn,9,0.4347762868280328,1982,1,9
BEL,WindOn,10,0.4153238159018657,1982,1,10
BEL,WindOn,11,0.4013385382884352,1982,1,11
BEL,WindOn,12,0.352889108554744,1982,1,12
BEL,WindOn,13,0.3142189373318888,1982,1,13
BEL,WindOn,14,0.3305363896581484,1982,1,14
BEL,WindOn,15,0.3328803451718591,1982,1,15
BEL,WindOn,16,0.2849637374604516,1982,1,16
BEL,WindOn,17,0.2604722242675558,1982,1,17
BEL,WindOn,18,0.2476220543275601,1982,1,18
BEL,WindOn,19,0.2438324340437709,1982,1,19
BEL,WindOn,20,0.2411141320025141,1982,1,20
BEL,WindOn,21,0.2549015102295933,1982,1,21
BEL,WindOn,22,0.3018889446516855,1982,1,22
BEL,WindOn,23,0.3919121242323142,1982,1,23
BEL,WindOn,24,0.3972716238613906,1982,1,24
BEL,WindOn,3577,0.4544800643399311,1982,150,1
BEL,WindOn,3578,0.4855102459246951,1982,150,2
BEL,WindOn,3579,0.4860004308958199,1982,150,3
BEL,WindOn,3580,0.45564514400805,1982,150,4
BEL,WindOn,3581,0.4169649646529607,1982,150,5
BEL,WindOn,3582,0.3967446542977751,1982,150,6
BEL,WindOn,3583,0.3927093854407078,1982,150,7
BEL,WindOn,3584,0.2843446862407189,1982,150,8
BEL,WindOn,3585,0.2571440329715137,1982,150,9
BEL,WindOn,3586,0.2719520759177201,1982,150,10
BEL,WindOn,3587,0.285053465656474,1982,150,11
BEL,WindOn,3588,0.3294782012673712,1982,150,12
BEL,WindOn,3589,0.3850466848150061,1982,150,13
BEL,WindOn,3590,0.423595204977126,1982,150,14
BEL,WindOn,3591,0.4394530254655129,1982,150,15
BEL,WindOn,3592,0.4199203991093189,1982,150,16
BEL,WindOn,3593,0.3996261555567512,1982,150,17
BEL,WindOn,3594,0.3265756814000318,1982,150,18
BEL,WindOn,3595,0.3215076595640462,1982,150,19
BEL,WindOn,3596,0.35678825041052,1982,150,20
BEL,WindOn,3597,0.4254633073787845,1982,150,21
BEL,WindOn,3598,0.4579459902782725,1982,150,22
BEL,WindOn,3599,0.373306127402189,1982,150,23
BEL,WindOn,3600,0.3877776591889055,1982,150,24
BEL,WindOn,7177,0.2836189888679213,1982,300,1
BEL,WindOn,7178,0.2417735454692771,1982,300,2
BEL,WindOn,7179,0.184749769860659,1982,300,3
BEL,WindOn,7180,0.151028761934827,1982,300,4
BEL,WindOn,7181,0.135799807914849,1982,300,5
BEL,WindOn,7182,0.1091902539953222,1982,300,6
BEL,WindOn,7183,0.0786848690201363,1982,300,7
BEL,WindOn,7184,0.0538188780326694,1982,300,8
BEL,WindOn,7185,0.0409421793002772,1982,300,9
BEL,WindOn,7186,0.0213139117845688,1982,300,10
BEL,WindOn,7187,0.0130999086137619,1982,300,11
BEL,WindOn,7188,0.0088355701574792,1982,300,12
BEL,WindOn,7189,0.0055368190385062,1982,300,13
BEL,WindOn,7190,0.0052604827686515,1982,300,14
BEL,WindOn,7191,0.005430278783069,1982,300,15
BEL,WindOn,7192,0.0094194571237765,1982,300,16
BEL,WindOn,7193,0.0237169276353051,1982,300,17
BEL,WindOn,7194,0.0449044590115163,1982,300,18
BEL,WindOn,7195,0.0686161140401816,1982,300,19
BEL,WindOn,7196,0.0859171746423018,1982,300,20
BEL,WindOn,7197,0.0971473282190873,1982,300,21
BEL,WindOn,7198,0.1019191401267005,1982,300,22
BEL,WindOn,7199,0.0912263991602906,1982,300,23
BEL,WindOn,7200,0.1025277067252981,1982,300,24
BLK,WindOff,1,0.1785733597560451,1982,1,1
BLK,WindOff,2,0.1983033819620255,1982,1,2
BLK,WindOff,3,0.2205422807436185,1982,1,3
BLK,WindOff,4,0.2633379414617289,1982,1,4
BLK,WindOff,5,0.2813621110243478,1982,1,5
BLK,WindOff,6,0.2907091489638693,1982,1,6
BLK,WindOff,7,0.2863917028023671,1982,1,7
BLK,WindOff,8,0.3007021283627296,1982,1,8
BLK,WindOff,9,0.3290176323947732,1982,1,9
BLK,WindOff,10,0.3794198757438213,1982,1,10
BLK,WindOff,11,0.3661470477213911,1982,1,11
BLK,WindOff,12,0.3759479883635552,1982,1,12
BLK,WindOff,13,0.3849931924693497,1982,1,13
BLK,WindOff,14,0.4252908184550296,1982,1,14
BLK,WindOff,15,0.4858175018713202,1982,1,15
BLK,WindOff,16,0.5420822418084105,1982,1,16
BLK,WindOff,17,0.5729509787611028,1982,1,17
BLK,WindOff,18,0.5881923821945912,1982,1,18
BLK,WindOff,19,0.6019801874437626,1982,1,19
BLK,WindOff,20,0.6232172989276051,1982,1,20
BLK,WindOff,21,0.6450506809005185,1982,1,21
BLK,WindOff,22,0.6721609770104284,1982,1,22
BLK,WindOff,23,0.6548301849764452,1982,1,23
BLK,WindOff,24,0.6641814751334129,1982,1,24
BLK,WindOff,3577,0.3810045912547517,1982,150,1
BLK,WindOff,3578,0.3508207860385708,1982,150,2
BLK,WindOff,3579,0.3149833847052045,1982,150,3
BLK,WindOff,3580,0.3240484302587622,1982,150,4
BLK,WindOff,3581,0.3866377382947129,1982,150,5
BLK,WindOff,3582,0.4367801795291257,1982,150,6
BLK,WindOff,3583,0.4654343419537498,1982,150,7
BLK,WindOff,3584,0.4556272342333237,1982,150,8
BLK,WindOff,3585,0.4090779032631412,1982,150,9
BLK,WindOff,3586,0.3566159071172999,1982,150,10
BLK,WindOff,3587,0.3100428749462649,1982,150,11
BLK,WindOff,3588,0.3176719476373995,1982,150,12
BLK,WindOff,3589,0.332705052072255,1982,150,13
BLK,WindOff,3590,0.3457706799688332,1982,150,14
BLK,WindOff,3591,0.3875665352867347,1982,150,15
BLK,WindOff,3592,0.4134846890091057,1982,150,16
BLK,WindOff,3593,0.4351349793678358,1982,150,17
BLK,WindOff,3594,0.4885509478466816,1982,150,18
BLK,WindOff,3595,0.5046314402750227,1982,150,19
BLK,WindOff,3596,0.5084688677869379,1982,150,20
BLK,WindOff,3597,0.4562525978506729,1982,150,21
BLK,WindOff,3598,0.4507077263108649,1982,150,22
BLK,WindOff,3599,0.4254296159223708,1982,150,23
BLK,WindOff,3600,0.4782583729699121,1982,150,24
BLK,WindOff,7177,0.063098913208498,1982,300,1
BLK,WindOff,7178,0.0623770882009087,1982,300,2
BLK,WindOff,7179,0.0623060019120398,1982,300,3
BLK,WindOff,7180,0.06631533916842,1982,300,4
BLK,WindOff,7181,0.0640884520890725,1982,300,5
BLK,WindOff,7182,0.0620231578394385,1982,300,6
BLK,WindOff,7183,0.0589165133516114,1982,300,7
BLK,WindOff,7184,0.0566879673743164,1982,300,8
BLK,WindOff,7185,0.0607719134060867,1982,300,9
BLK,WindOff,7186,0.0649259779193455,1982,300,10
BLK,WindOff,7187,0.04702567672568,1982,300,11
BLK,WindOff,7188,0.073242673489887,1982,300,12
BLK,WindOff,7189,0.1145642354330715,1982,300,13
BLK,WindOff,7190,0.1636703465238009,1982,300,14
BLK,WindOff,7191,0.217126360921702,1982,300,15
BLK,WindOff,7192,0.2445286794253668,1982,300,16
BLK,WindOff,7193,0.2517563508398662,1982,300,17
BLK,WindOff,7194,0.2894359835249087,1982,300,18
BLK,WindOff,7195,0.3589292295116949,1982,300,19
BLK,WindOff,7196,0.4223253915812436,1982,300,20
BLK,WindOff,7197,0.4605658115076486,1982,300,21
BLK,WindOff,7198,0.4546643674640576,1982,300,22
BLK,WindOff,7199,0.3422073779587484,1982,300,23
BLK,WindOff,7200,0.3563828141253688,1982,300,24
SKO,WindOff,1,0.0,1982,1,1
SKO,WindOff,2,0.0,1982,1,2
SKO,WindOff,3,0.0,1982,1,3
SKO,WindOff,4,0.0,1982,1,4
SKO,WindOff,5,0.0,1982,1,5
SKO,WindOff,6,0.0,1982,1,6
SKO,WindOff,7,0.0,1982,1,7
SKO,WindOff,8,0.0,1982,1,8
SKO,WindOff,9,0.0,1982,1,9
SKO,WindOff,10,0.0,1982,1,10
SKO,WindOff,11,0.0,1982,1,11
SKO,WindOff,12,0.0,1982,1,12
SKO,WindOff,13,0.0,1982,1,13
SKO,WindOff,14,0.0,1982,1,14
SKO,WindOff,15,0.0,1982,1,15
SKO,WindOff,16,0.0,1982,1,16
SKO,WindOff,17,0.0,1982,1,17
SKO,WindOff,18,0.0,1982,1,18
SKO,WindOff,19,0.0,1982,1,19
SKO,WindOff,20,0.0,1982,1,20
SKO,WindOff,21,0.0,1982,1,21
SKO,WindOff,22,0.0,1982,1,22
SKO,WindOff,23,0.0,1982,1,23
SKO,WindOff,24,0.0,1982,1,24
SKO,WindOff,3577,0.0,1982,150,1
SKO,WindOff,3578,0.0,1982,150,2
SKO,WindOff,3579,0.0,1982,150,3
SKO,WindOff,3580,0.0,1982,150,4
SKO,WindOff,3581,0.0,1982,150,5
SKO,WindOff,3582,0.0,1982,150,6
SKO,WindOff,3583,0.0,1982,150,7
SKO,WindOff,3584,0.0,1982,150,8
SKO,WindOff,3585,0.0,1982,150,9
SKO,WindOff,3586,0.0,1982,150,10
SKO,WindOff,3587,0.0,1982,150,11
SKO,WindOff,3588,0.0,1982,150,12
SKO,WindOff,3589,0.0,1982,150,13
SKO,WindOff,3590,0.0,1982,150,14
SKO,WindOff,3591,0.0,1982,150,15
SKO,WindOff,3592,0.0,1982,150,16
SKO,WindOff,3593,0.0,1982,150,17
SKO,WindOff,3594,0.0,1982,150,18
SKO,WindOff,3595,0.0,1982,150,19
SKO,WindOff,3596,0.0,1982,150,20
SKO,WindOff,3597,0.0,1982,150,21
SKO,WindOff,3598,0.0,1982,150,22
SKO,WindOff,3599,0.0,1982,150,23
SKO,WindOff,3600,0.0,1982,150,24
SKO,WindOff,7177,0.0,1982,300,1
SKO,WindOff,7178,0.0,1982,300,2
SKO,WindOff,7179,0.0,1982,300,3
SKO,WindOff,7180,0.0,1982,300,4
SKO,WindOff,7181,0.0,1982,300,5
SKO,WindOff,7182,0.0,1982,300,6
SKO,WindOff,7183,0.0,1982,300,7
SKO,WindOff,7184,0.0,1982,300,8
SKO,WindOff,7185,0.0,1982,300,9
SKO,WindOff,7186,0.0,1982,300,10
SKO,WindOff,7187,0.0,1982,300,11
SKO,WindOff,7188,0.0,1982,300,12
SKO,WindOff,7189,0.0,1982,300,13
SKO,WindOff,7190,0.0,1982,300,14
SKO,WindOff,7191,0.0,1982,300,15
SKO,WindOff,7192,0.0,1982,300,16
SKO,WindOff,7193,0.0,1982,300,17
SKO,WindOff,7194,0.0,1982,300,18
SKO,WindOff,7195,0.0,1982,300,19
SKO,WindOff,7196,0.0,1982,300,20
SKO,WindOff,7197,0.0,1982,300,21
SKO,WindOff,7198,0.0,1982,300,22
SKO,WindOff,7199,0.0,1982,300,23
SKO,WindOff,7200,0.0,1982,300,24
POR,WindOff,1,0.3383665973099076,1982,1,1
POR,WindOff,2,0.2558536879876062,1982,1,2
POR,WindOff,3,0.2380051343343147,1982,1,3
POR,WindOff,4,0.23653278091597524,1982,1,4
POR,WindOff,5,0.22630104132464995,1982,1,5
POR,WindOff,6,0.31649402153708295,1982,1,6
POR,WindOff,7,0.40380818640940513,1982,1,7
POR,WindOff,8,0.37374122091028905,1982,1,8
POR,WindOff,9,0.3928150844313419,1982,1,9
POR,WindOff,10,0.33343330612632244,1982,1,10
POR,WindOff,11,0.4500589612498727,1982,1,11
POR,WindOff,12,0.5376383549417658,1982,1,12
POR,WindOff,13,0.5982523458011783,1982,1,13
POR,WindOff,14,0.6166620992237875,1982,1,14
POR,WindOff,15,0.6088694437603518,1982,1,15
POR,WindOff,16,0.6163053880546243,1982,1,16
POR,WindOff,17,0.6397326939808399,1982,1,17
POR,WindOff,18,0.6665466426056831,1982,1,18
POR,WindOff,19,0.6923349109365964,1982,1,19
POR,WindOff,20,0.7164168435299505,1982,1,20
POR,WindOff,21,0.730521975434691,1982,1,21
POR,WindOff,22,0.7384581290941052,1982,1,22
POR,WindOff,23,0.755005244323845,1982,1,23
POR,WindOff,24,0.7320230931927979,1982,1,24
POR,WindOff,3577,0.2700716689723266,1982,150,1
POR,WindOff,3578,0.27819365345655567,1982,150,2
POR,WindOff,3579,0.2603264605520146,1982,150,3
POR,WindOff,3580,0.2323366637157836,1982,150,4
POR,WindOff,3581,0.20965799145265573,1982,150,5
POR,WindOff,3582,0.19760996187311392,1982,150,6
POR,WindOff,3583,0.19689398179711987,1982,150,7
POR,WindOff,3584,0.19453613588320046,1982,150,8
POR,WindOff,3585,0.18243803442099593,1982,150,9
POR,WindOff,3586,0.1604132982863753,1982,150,10
POR,WindOff,3587,0.1798314162723781,1982,150,11
POR,WindOff,3588,0.190577661991923,1982,150,12
POR,WindOff,3589,0.17811575733548826,1982,150,13
POR,WindOff,3590,0.15285620949427553,1982,150,14
POR,WindOff,3591,0.13862932807261946,1982,150,15
POR,WindOff,3592,0.1477518498164692,1982,150,16
POR,WindOff,3593,0.19363901414720286,1982,150,17
POR,WindOff,3594,0.24921827918652145,1982,150,18
POR,WindOff,3595,0.31166011002983995,1982,150,19
POR,WindOff,3596,0.3184246339477404,1982,150,20
POR,WindOff,3597,0.29594605427596465,1982,150,21
POR,WindOff,3598,0.26274810501169654,1982,150,22
POR,WindOff,3599,0.13320595561376747,1982,150,23
POR,WindOff,3600,0.12702368707268716,1982,150,24
POR,WindOff,7177,0.063335714367439,1982,300,1
POR,WindOff,7178,0.08368334365920786,1982,300,2
POR,WindOff,7179,0.10234808808660183,1982,300,3
POR,WindOff,7180,0.12480545350562237,1982,300,4
POR,WindOff,7181,0.14077047726018674,1982,300,5
POR,WindOff,7182,0.15075413675295582,1982,300,6
POR,WindOff,7183,0.16980330944913744,1982,300,7
POR,WindOff,7184,0.1801327390386882,1982,300,8
POR,WindOff,7185,0.19323372825060262,1982,300,9
POR,WindOff,7186,0.1913591002877326,1982,300,10
POR,WindOff,7187,0.15321770602477325,1982,300,11
POR,WindOff,7188,0.12252356477638288,1982,300,12
POR,WindOff,7189,0.10366536380485875,1982,300,13
POR,WindOff,7190,0.11825227146305278,1982,300,14
POR,WindOff,7191,0.1359660121559399,1982,300,15
POR,WindOff,7192,0.15252204020720134,1982,300,16
POR,WindOff,7193,0.1553283324143222,1982,300,17
POR,WindOff,7194,0.15402516939236963,1982,300,18
POR,WindOff,7195,0.14422381284624403,1982,300,19
POR,WindOff,7196,0.12971778960720626,1982,300,20
POR,WindOff,7197,0.1306400303836854,1982,300,21
POR,WindOff,7198,0.12968365469105478,1982,300,22
POR,WindOff,7199,0.13036413220088416,1982,300,23
POR,WindOff,7200,0.1412208483106042,1982,300,24
SPA,WindOff,1,0.6595127115810618,1982,1,1
SPA,WindOff,2,0.6424255073863901,1982,1,2
SPA,WindOff,3,0.6340665231041213,1982,1,3
SPA,WindOff,4,0.6315115046757576,1982,1,4
SPA,WindOff,5,0.6342294706409235,1982,1,5
SPA,WindOff,6,0.6368688586322291,1982,1,6
SPA,WindOff,7,0.655183923539992,1982,1,7
SPA,WindOff,8,0.752135311767987,1982,1,8
SPA,WindOff,9,0.8351572978536694,1982,1,9
SPA,WindOff,10,0.8717061822349021,1982,1,10
SPA,WindOff,11,0.8819090443331989,1982,1,11
SPA,WindOff,12,0.8773123580398181,1982,1,12
SPA,WindOff,13,0.860249910432168,1982,1,13
SPA,WindOff,14,0.8359624979004113,1982,1,14
SPA,WindOff,15,0.7945652198168189,1982,1,15
SPA,WindOff,16,0.7542834232536246,1982,1,16
SPA,WindOff,17,0.7466135419840055,1982,1,17
SPA,WindOff,18,0.7570805938950227,1982,1,18
SPA,WindOff,19,0.7701100216011721,1982,1,19
SPA,WindOff,20,0.792746717701563,1982,1,20
SPA,WindOff,21,0.8023356944095044,1982,1,21
SPA,WindOff,22,0.8025437723796458,1982,1,22
SPA,WindOff,23,0.7898720866460711,1982,1,23
SPA,WindOff,24,0.7687557589155264,1982,1,24
SPA,WindOff,3577,0.35956129191500924,1982,150,1
SPA,WindOff,3578,0.3138618749446468,1982,150,2
SPA,WindOff,3579,0.272967357080765,1982,150,3
SPA,WindOff,3580,0.24252695058463375,1982,150,4
SPA,WindOff,3581,0.21798884664345156,1982,150,5
SPA,WindOff,3582,0.1867047251983041,1982,150,6
SPA,WindOff,3583,0.15017939691877932,1982,150,7
SPA,WindOff,3584,0.1245619500641704,1982,150,8
SPA,WindOff,3585,0.11633789674837736,1982,150,9
SPA,WindOff,3586,0.10002024889324153,1982,150,10
SPA,WindOff,3587,0.08066703843441397,1982,150,11
SPA,WindOff,3588,0.08302152990134853,1982,150,12
SPA,WindOff,3589,0.0821802669302995,1982,150,13
SPA,WindOff,3590,0.08558368767446581,1982,150,14
SPA,WindOff,3591,0.08842037982616814,1982,150,15
SPA,WindOff,3592,0.08992410387919889,1982,150,16
SPA,WindOff,3593,0.09218254772491002,1982,150,17
SPA,WindOff,3594,0.09066016961746702,1982,150,18
SPA,WindOff,3595,0.07461841445802193,1982,150,19
SPA,WindOff,3596,0.0629106764507632,1982,150,20
SPA,WindOff,3597,0.0672005831239409,1982,150,21
SPA,WindOff,3598,0.06312089048989632,1982,150,22
SPA,WindOff,3599,0.049555089208936136,1982,150,23
SPA,WindOff,3600,0.03149831016260222,1982,150,24
SPA,WindOff,7177,0.39214855804067994,1982,300,1
SPA,WindOff,7178,0.39599718620343755,1982,300,2
SPA,WindOff,7179,0.3944581692834599,1982,300,3
SPA,WindOff,7180,0.3899949176297339,1982,300,4
SPA,WindOff,7181,0.38251498701341446,1982,300,5
SPA,WindOff,7182,0.3939161420297116,1982,300,6
SPA,WindOff,7183,0.4244747160962318,1982,300,7
SPA,WindOff,7184,0.4413184267884559,1982,300,8
SPA,WindOff,7185,0.4511714448932791,1982,300,9
SPA,WindOff,7186,0.4395323016721163,1982,300,10
SPA,WindOff,7187,0.36946462662344887,1982,300,11
SPA,WindOff,7188,0.3308601158297807,1982,300,12
SPA,WindOff,7189,0.27854069235984524,1982,300,13
SPA,WindOff,7190,0.23971361395694368,1982,300,14
SPA,WindOff,7191,0.2246787925446445,1982,300,15
SPA,WindOff,7192,0.22602363727158262,1982,300,16
SPA,WindOff,7193,0.24796398849589885,1982,300,17
SPA,WindOff,7194,0.28007437814274816,1982,300,18
SPA,WindOff,7195,0.303359300745003,1982,300,19
SPA,WindOff,7196,0.3292709250166248,1982,300,20
SPA,WindOff,7197,0.3546599518838802,1982,300,21
SPA,WindOff,7198,0.3954715421010386,1982,300,22
SPA,WindOff,7199,0.2837848731564422,1982,300,23
SPA,WindOff,7200,0.27710331181948067,1982,300,24
IRE,WindOff,1,0.7300693819365317,1982,1,1
IRE,WindOff,2,0.7454274113860015,1982,1,2
IRE,WindOff,3,0.7671293902797441,1982,1,3
IRE,WindOff,4,0.7696141481488885,1982,1,4
IRE,WindOff,5,0.7470331946530996,1982,1,5
IRE,WindOff,6,0.6965067310303786,1982,1,6
IRE,WindOff,7,0.6549525690228784,1982,1,7
IRE,WindOff,8,0.633131287273904,1982,1,8
IRE,WindOff,9,0.585456925556667,1982,1,9
IRE,WindOff,10,0.5497968899360817,1982,1,10
IRE,WindOff,11,0.42150719392684527,1982,1,11
IRE,WindOff,12,0.34750481629794094,1982,1,12
IRE,WindOff,13,0.38208570760816707,1982,1,13
IRE,WindOff,14,0.42464589165729705,1982,1,14
IRE,WindOff,15,0.4827283408778762,1982,1,15
IRE,WindOff,16,0.5144069019966164,1982,1,16
IRE,WindOff,17,0.5419653892082154,1982,1,17
IRE,WindOff,18,0.5939328402269979,1982,1,18
IRE,WindOff,19,0.6941522565276262,1982,1,19
IRE,WindOff,20,0.7712333333041335,1982,1,20
IRE,WindOff,21,0.8354180807925606,1982,1,21
