rp,clustering,seed,num_periods,investment_cost,operational_cost,runtime,process_time,distance,data,loss_ct,loss,type,year
per,k_medoids,2931455462,100,4.11855e9,4.1707e9,31.7356628,31.7360203,SqEuclidean,blended,142,392554.376615,insample,2012
per,k_medoids,2931455462,100,4.11855e9,4.54214e9,31.603934,30.6531544,SqEuclidean,blended,191,791154.6029030001,insample,2016
per,k_medoids,3631457564,100,4.11146e9,5.41611e11,25.2831415,67.20676230000001,SqEuclidean,blended,3613,3.930217919862001e7,initial,initial
per,k_medoids,3631457564,100,4.11146e9,5.10542e9,32.6704439,32.5897731,SqEuclidean,blended,330,1.368603209807e6,insample,1982
per,k_medoids,3631457564,100,4.11146e9,5.59625e9,32.6989362,31.3274919,SqEuclidean,blended,250,1.811364904498e6,insample,1986
per,k_medoids,3631457564,100,4.11146e9,4.12066e9,42.561303,41.7954828,SqEuclidean,blended,148,427101.87607699994,insample,1990
per,k_medoids,3631457564,100,4.11146e9,5.4017e9,29.5792954,28.6415322,SqEuclidean,blended,267,1.6705260221099996e6,insample,1994
per,k_medoids,3631457564,100,4.11146e9,4.48429e9,41.114792,40.9871311,SqEuclidean,blended,170,732364.0263880001,insample,1998
per,k_medoids,3631457564,100,4.11146e9,4.47982e9,36.7144505,31.2787171,SqEuclidean,blended,202,736276.893227,insample,2004
per,k_medoids,3631457564,100,4.11146e9,4.51316e9,32.0908512,31.670686,SqEuclidean,blended,152,782005.0912569999,insample,2008
per,k_medoids,3631457564,100,4.11146e9,4.75825e9,34.4297119,33.4584028,SqEuclidean,blended,235,1.0430758248179998e6,insample,2011
per,k_medoids,3631457564,100,4.11146e9,4.23783e9,32.8399104,32.434646,SqEuclidean,blended,131,457689.962306,insample,2012
per,k_medoids,3631457564,100,4.11146e9,4.56181e9,32.7210961,33.2643489,SqEuclidean,blended,160,808726.569599,insample,2016
per,k_medoids,472808301,100,4.09737e9,5.4316e11,26.486198,67.1726357,SqEuclidean,blended,3633,3.9442296220997006e7,initial,initial
per,k_medoids,472808301,100,4.09737e9,5.13706e9,31.8261953,32.690846799999996,SqEuclidean,blended,363,1.4011419308029998e6,insample,1982
per,k_medoids,472808301,100,4.09737e9,5.61487e9,32.4087855,31.0238418,SqEuclidean,blended,266,1.830732850584e6,insample,1986
per,k_medoids,472808301,100,4.09737e9,4.12659e9,42.8228519,42.5992738,SqEuclidean,blended,158,433808.31010699994,insample,1990
per,k_medoids,472808301,100,4.09737e9,5.38537e9,29.6776772,29.1484485,SqEuclidean,blended,271,1.655153944656e6,insample,1994
per,k_medoids,472808301,100,4.09737e9,4.48808e9,42.3106017,39.687164499999994,SqEuclidean,blended,183,736963.628805,insample,1998
per,k_medoids,472808301,100,4.09737e9,4.48457e9,35.6490013,32.921175999999996,SqEuclidean,blended,211,741805.3677159998,insample,2004
per,k_medoids,472808301,100,4.09737e9,4.52332e9,31.3896444,30.6164438,SqEuclidean,blended,167,793228.243659,insample,2008
per,k_medoids,472808301,100,4.09737e9,4.77931e9,33.5489477,32.2361717,SqEuclidean,blended,256,1.065006463907e6,insample,2011
per,k_medoids,472808301,100,4.09737e9,4.23652e9,32.0865465,31.8215498,SqEuclidean,blended,138,457282.189684,insample,2012
per,k_medoids,472808301,100,4.09737e9,4.56075e9,32.3087676,31.5057262,SqEuclidean,blended,173,808511.4647880001,insample,2016
per,k_medoids,1516602964,20,3.29806e9,7.24635e10,4.5189677,67.2730404,SqEuclidean,blended,3216,3.9375493622972e7,initial,initial
per,k_medoids,1516602964,20,3.29806e9,5.7992e9,35.3911023,34.3071808,SqEuclidean,blended,621,2.0527637460439997e6,insample,1982
per,k_medoids,1516602964,20,3.29806e9,6.49318e9,35.6440782,34.8586095,SqEuclidean,blended,557,2.699712049792e6,insample,1986
per,k_medoids,1516602964,20,3.29806e9,4.35861e9,34.3850041,32.817922,SqEuclidean,blended,297,653435.6824330001,insample,1990
per,k_medoids,1516602964,20,3.29806e9,5.71923e9,34.5588787,31.7061067,SqEuclidean,blended,416,1.976944594459e6,insample,1994
per,k_medoids,1516602964,20,3.29806e9,4.89896e9,36.287083,36.004601,SqEuclidean,blended,356,1.1374645951049998e6,insample,1998
per,k_medoids,1516602964,20,3.29806e9,5.0835e9,36.6278855,34.4260802,SqEuclidean,blended,482,1.330500924544e6,insample,2004
per,k_medoids,1516602964,20,3.29806e9,4.82941e9,35.2090339,34.8804518,SqEuclidean,blended,319,1.0873809635449997e6,insample,2008
per,k_medoids,1516602964,20,3.29806e9,5.40378e9,34.693565,35.197975,SqEuclidean,blended,502,1.679482041783e6,insample,2011
per,k_medoids,1516602964,20,3.29806e9,4.66907e9,35.7448267,33.838220299999996,SqEuclidean,blended,385,878818.5991900001,insample,2012
per,k_medoids,1516602964,20,3.29806e9,5.07259e9,32.5437888,33.7381863,SqEuclidean,blended,399,1.309110754431e6,insample,2016
per,k_medoids,1886534858,20,3.29806e9,7.24635e10,4.7599201,68.9073893,SqEuclidean,blended,3216,3.9375493622972e7,initial,initial
per,k_medoids,1886534858,20,3.29806e9,5.7992e9,39.5091981,40.6605371,SqEuclidean,blended,621,2.0527637460439997e6,insample,1982
per,k_medoids,1886534858,20,3.29806e9,6.49318e9,40.1971123,42.131004399999995,SqEuclidean,blended,557,2.699712049792e6,insample,1986
per,k_medoids,1886534858,20,3.29806e9,4.35861e9,39.4495902,39.9616034,SqEuclidean,blended,297,653435.6824330001,insample,1990
per,k_medoids,1886534858,20,3.29806e9,5.71923e9,40.5068803,38.8791509,SqEuclidean,blended,416,1.976944594459e6,insample,1994
per,k_medoids,1886534858,20,3.29806e9,4.89896e9,39.7974428,39.7230317,SqEuclidean,blended,356,1.1374645951049998e6,insample,1998
per,k_medoids,1886534858,20,3.29806e9,5.0835e9,37.8296146,39.2007407,SqEuclidean,blended,482,1.330500924544e6,insample,2004
per,k_medoids,1886534858,20,3.29806e9,4.82941e9,38.9557972,41.2309944,SqEuclidean,blended,319,1.0873809635449997e6,insample,2008
per,k_medoids,1886534858,20,3.29806e9,5.40378e9,37.3862847,36.5896021,SqEuclidean,blended,502,1.679482041783e6,insample,2011
per,k_medoids,1886534858,20,3.29806e9,4.66907e9,37.8434454,40.3337447,SqEuclidean,blended,385,878818.5991900001,insample,2012
per,k_medoids,1886534858,20,3.29806e9,5.07259e9,39.7128073,38.7654302,SqEuclidean,blended,399,1.309110754431e6,insample,2016
per,k_medoids,2317698438,20,3.29806e9,7.24635e10,4.308952,67.1668651,SqEuclidean,blended,3216,3.9375493622972e7,initial,initial
per,k_medoids,2317698438,20,3.29806e9,5.7992e9,35.4322789,36.0761308,SqEuclidean,blended,621,2.0527637460439997e6,insample,1982
per,k_medoids,2317698438,20,3.29806e9,6.49318e9,37.6883885,35.044183,SqEuclidean,blended,557,2.699712049792e6,insample,1986
per,k_medoids,2317698438,20,3.29806e9,4.35861e9,33.8856277,35.763217000000004,SqEuclidean,blended,297,653435.6824330001,insample,1990
per,k_medoids,2317698438,20,3.29806e9,5.71923e9,36.3887546,35.9088473,SqEuclidean,blended,416,1.976944594459e6,insample,1994
per,k_medoids,2317698438,20,3.29806e9,4.89896e9,35.55136,34.8035013,SqEuclidean,blended,356,1.1374645951049998e6,insample,1998
per,k_medoids,2317698438,20,3.29806e9,5.0835e9,35.9582363,35.4603439,SqEuclidean,blended,482,1.330500924544e6,insample,2004
per,k_medoids,2317698438,20,3.29806e9,4.82941e9,35.6671982,37.5795893,SqEuclidean,blended,319,1.0873809635449997e6,insample,2008
per,k_medoids,2317698438,20,3.29806e9,5.40378e9,35.551404,35.9752144,SqEuclidean,blended,502,1.679482041783e6,insample,2011
per,k_medoids,2317698438,20,3.29806e9,4.66907e9,35.0805856,33.225926,SqEuclidean,blended,385,878818.5991900001,insample,2012
per,k_medoids,2317698438,20,3.29806e9,5.07259e9,37.3431419,38.6757822,SqEuclidean,blended,399,1.309110754431e6,insample,2016
per,k_medoids,2466700586,20,3.29806e9,7.24635e10,4.351268,65.4534532,SqEuclidean,blended,3216,3.9375493622972e7,initial,initial
per,k_medoids,2466700586,20,3.29806e9,5.7992e9,36.7077711,40.3356072,SqEuclidean,blended,621,2.0527637460439997e6,insample,1982
per,k_medoids,2466700586,20,3.29806e9,6.49318e9,35.6316656,38.0235927,SqEuclidean,blended,557,2.699712049792e6,insample,1986
per,k_medoids,2466700586,20,3.29806e9,4.35861e9,37.0456408,39.844828,SqEuclidean,blended,297,653435.6824330001,insample,1990
per,k_medoids,2466700586,20,3.29806e9,5.71923e9,37.5968875,37.0506033,SqEuclidean,blended,416,1.976944594459e6,insample,1994
per,k_medoids,2466700586,20,3.29806e9,4.89896e9,38.7405711,37.985427,SqEuclidean,blended,356,1.1374645951049998e6,insample,1998
per,k_medoids,2466700586,20,3.29806e9,5.0835e9,36.948685,38.9280177,SqEuclidean,blended,482,1.330500924544e6,insample,2004
per,k_medoids,2466700586,20,3.29806e9,4.82941e9,36.6377375,37.2780502,SqEuclidean,blended,319,1.0873809635449997e6,insample,2008
per,k_medoids,2466700586,20,3.29806e9,5.40378e9,37.6040171,37.8562044,SqEuclidean,blended,502,1.679482041783e6,insample,2011
per,k_medoids,2466700586,20,3.29806e9,4.66907e9,36.5119202,39.8200471,SqEuclidean,blended,385,878818.5991900001,insample,2012
per,k_medoids,2466700586,20,3.29806e9,5.07259e9,36.0979206,36.9425386,SqEuclidean,blended,399,1.309110754431e6,insample,2016
per,k_medoids,2692059346,20,3.29806e9,7.24635e10,4.4599023,67.4637851,SqEuclidean,blended,3216,3.9375493622972e7,initial,initial
per,k_medoids,2692059346,20,3.29806e9,5.7992e9,35.5038022,34.387719600000004,SqEuclidean,blended,621,2.0527637460439997e6,insample,1982
per,k_medoids,2692059346,20,3.29806e9,6.49318e9,34.0935212,35.9962021,SqEuclidean,blended,557,2.699712049792e6,insample,1986
per,k_medoids,2692059346,20,3.29806e9,4.35861e9,34.5323927,33.846105,SqEuclidean,blended,297,653435.6824330001,insample,1990
per,k_medoids,2692059346,20,3.29806e9,5.71923e9,34.3891331,37.2768535,SqEuclidean,blended,416,1.976944594459e6,insample,1994
per,k_medoids,2692059346,20,3.29806e9,4.89896e9,34.2820124,36.2446502,SqEuclidean,blended,356,1.1374645951049998e6,insample,1998
per,k_medoids,2692059346,20,3.29806e9,5.0835e9,31.7247096,34.7530513,SqEuclidean,blended,482,1.330500924544e6,insample,2004
per,k_medoids,2692059346,20,3.29806e9,4.82941e9,36.3089843,36.2493043,SqEuclidean,blended,319,1.0873809635449997e6,insample,2008
per,k_medoids,2692059346,20,3.29806e9,5.40378e9,36.4027348,38.6161205,SqEuclidean,blended,502,1.679482041783e6,insample,2011
per,k_medoids,2692059346,20,3.29806e9,4.66907e9,34.9311425,34.2424221,SqEuclidean,blended,385,878818.5991900001,insample,2012
per,k_medoids,2692059346,20,3.29806e9,5.07259e9,34.3899722,35.6100164,SqEuclidean,blended,399,1.309110754431e6,insample,2016
per,k_medoids,3032526906,20,3.29806e9,7.24635e10,4.2956235,64.8649252,SqEuclidean,blended,3216,3.9375493622972e7,initial,initial
per,k_medoids,3032526906,20,3.29806e9,5.7992e9,40.1419551,40.315254800000005,SqEuclidean,blended,621,2.0527637460439997e6,insample,1982
per,k_medoids,3032526906,20,3.29806e9,6.49318e9,39.1103368,41.350489200000005,SqEuclidean,blended,557,2.699712049792e6,insample,1986
per,k_medoids,3032526906,20,3.29806e9,4.35861e9,38.4889707,42.5966825,SqEuclidean,blended,297,653435.6824330001,insample,1990
per,k_medoids,3032526906,20,3.29806e9,5.71923e9,40.6747908,43.6944237,SqEuclidean,blended,416,1.976944594459e6,insample,1994
per,k_medoids,3032526906,20,3.29806e9,4.89896e9,39.1464926,35.569620400000005,SqEuclidean,blended,356,1.1374645951049998e6,insample,1998
per,k_medoids,3032526906,20,3.29806e9,5.0835e9,39.857297,42.562305499999994,SqEuclidean,blended,482,1.330500924544e6,insample,2004
per,k_medoids,3032526906,20,3.29806e9,4.82941e9,37.6869074,41.4375134,SqEuclidean,blended,319,1.0873809635449997e6,insample,2008
per,k_medoids,3032526906,20,3.29806e9,5.40378e9,39.9258087,41.108981199999995,SqEuclidean,blended,502,1.679482041783e6,insample,2011
per,k_medoids,3032526906,20,3.29806e9,4.66907e9,39.1522511,41.2067585,SqEuclidean,blended,385,878818.5991900001,insample,2012
per,k_medoids,3032526906,20,3.29806e9,5.07259e9,37.2611361,44.3874508,SqEuclidean,blended,399,1.309110754431e6,insample,2016
per,k_medoids,3214418042,20,3.29806e9,7.24635e10,4.7329495,66.8595423,SqEuclidean,blended,3216,3.9375493622972e7,initial,initial
per,k_medoids,3214418042,20,3.29806e9,5.7992e9,39.332663,44.6280094,SqEuclidean,blended,621,2.0527637460439997e6,insample,1982
per,k_medoids,3214418042,20,3.29806e9,6.49318e9,33.8274353,42.1554001,SqEuclidean,blended,557,2.699712049792e6,insample,1986
per,k_medoids,3214418042,20,3.29806e9,4.35861e9,40.3069706,40.5968354,SqEuclidean,blended,297,653435.6824330001,insample,1990
per,k_medoids,3214418042,20,3.29806e9,5.71923e9,41.4055053,40.575322,SqEuclidean,blended,416,1.976944594459e6,insample,1994
per,k_medoids,3214418042,20,3.29806e9,4.89896e9,40.4698825,42.3150942,SqEuclidean,blended,356,1.1374645951049998e6,insample,1998
per,k_medoids,3214418042,20,3.29806e9,5.0835e9,41.4305925,43.554396200000006,SqEuclidean,blended,482,1.330500924544e6,insample,2004
per,k_medoids,3214418042,20,3.29806e9,4.82941e9,40.2808294,42.3780544,SqEuclidean,blended,319,1.0873809635449997e6,insample,2008
per,k_medoids,3214418042,20,3.29806e9,5.40378e9,40.5716584,43.470204599999995,SqEuclidean,blended,502,1.679482041783e6,insample,2011
per,k_medoids,3214418042,20,3.29806e9,4.66907e9,34.8424496,44.6644328,SqEuclidean,blended,385,878818.5991900001,insample,2012
per,k_medoids,3214418042,20,3.29806e9,5.07259e9,40.2238562,41.5884788,SqEuclidean,blended,399,1.309110754431e6,insample,2016
per,k_medoids,3217763985,20,3.29806e9,7.24635e10,4.5278447,63.9369894,SqEuclidean,blended,3216,3.9375493622972e7,initial,initial
per,k_medoids,3217763985,20,3.29806e9,5.7992e9,38.9652172,41.580230699999994,SqEuclidean,blended,621,2.0527637460439997e6,insample,1982
per,k_medoids,3217763985,20,3.29806e9,6.49318e9,40.9521075,41.7642527,SqEuclidean,blended,557,2.699712049792e6,insample,1986
per,k_medoids,3217763985,20,3.29806e9,4.35861e9,40.0705583,44.350888399999995,SqEuclidean,blended,297,653435.6824330001,insample,1990
per,k_medoids,3217763985,20,3.29806e9,5.71923e9,40.2157376,41.6440467,SqEuclidean,blended,416,1.976944594459e6,insample,1994
per,k_medoids,3217763985,20,3.29806e9,4.89896e9,38.475655,40.6865284,SqEuclidean,blended,356,1.1374645951049998e6,insample,1998
per,k_medoids,3217763985,20,3.29806e9,5.0835e9,40.9673334,41.9224288,SqEuclidean,blended,482,1.330500924544e6,insample,2004
per,k_medoids,3217763985,20,3.29806e9,4.82941e9,41.4536388,45.7933195,SqEuclidean,blended,319,1.0873809635449997e6,insample,2008
per,k_medoids,3217763985,20,3.29806e9,5.40378e9,39.9546929,40.702872,SqEuclidean,blended,502,1.679482041783e6,insample,2011
per,k_medoids,3217763985,20,3.29806e9,4.66907e9,39.0610871,43.9770686,SqEuclidean,blended,385,878818.5991900001,insample,2012
per,k_medoids,3217763985,20,3.29806e9,5.07259e9,38.7541636,40.2712422,SqEuclidean,blended,399,1.309110754431e6,insample,2016
per,k_medoids,3272403283,20,3.29806e9,7.24635e10,4.3081732,67.4611046,SqEuclidean,blended,3216,3.9375493622972e7,initial,initial
per,k_medoids,3272403283,20,3.29806e9,5.7992e9,34.1371842,33.6731943,SqEuclidean,blended,621,2.0527637460439997e6,insample,1982
per,k_medoids,3272403283,20,3.29806e9,6.49318e9,33.9766377,33.6691944,SqEuclidean,blended,557,2.699712049792e6,insample,1986
per,k_medoids,3272403283,20,3.29806e9,4.35861e9,33.8113089,35.8415313,SqEuclidean,blended,297,653435.6824330001,insample,1990
per,k_medoids,3272403283,20,3.29806e9,5.71923e9,36.8287358,37.10793949999999,SqEuclidean,blended,416,1.976944594459e6,insample,1994
per,k_medoids,3272403283,20,3.29806e9,4.89896e9,36.0851314,36.2814625,SqEuclidean,blended,356,1.1374645951049998e6,insample,1998
per,k_medoids,3272403283,20,3.29806e9,5.0835e9,35.6986816,34.7098994,SqEuclidean,blended,482,1.330500924544e6,insample,2004
per,k_medoids,3272403283,20,3.29806e9,4.82941e9,35.553841,35.1742947,SqEuclidean,blended,319,1.0873809635449997e6,insample,2008
per,k_medoids,3272403283,20,3.29806e9,5.40378e9,35.128181,35.7888875,SqEuclidean,blended,502,1.679482041783e6,insample,2011
per,k_medoids,3272403283,20,3.29806e9,4.66907e9,35.4745049,36.3724113,SqEuclidean,blended,385,878818.5991900001,insample,2012
per,k_medoids,3272403283,20,3.29806e9,5.07259e9,32.7587822,38.0133457,SqEuclidean,blended,399,1.309110754431e6,insample,2016
per,k_medoids,408956147,20,3.29806e9,7.24635e10,4.3192601,65.678425,SqEuclidean,blended,3216,3.9375493622972e7,initial,initial
per,k_medoids,408956147,20,3.29806e9,5.7992e9,38.7996204,40.4167571,SqEuclidean,blended,621,2.0527637460439997e6,insample,1982
per,k_medoids,408956147,20,3.29806e9,6.49318e9,36.9080757,39.3917057,SqEuclidean,blended,557,2.699712049792e6,insample,1986
per,k_medoids,408956147,20,3.29806e9,4.35861e9,37.7490338,39.47287360000001,SqEuclidean,blended,297,653435.6824330001,insample,1990
per,k_medoids,408956147,20,3.29806e9,5.71923e9,40.3627675,38.435366900000005,SqEuclidean,blended,416,1.976944594459e6,insample,1994
per,k_medoids,408956147,20,3.29806e9,4.89896e9,39.0123522,40.254918800000006,SqEuclidean,blended,356,1.1374645951049998e6,insample,1998
per,k_medoids,408956147,20,3.29806e9,5.0835e9,39.9799772,40.5576122,SqEuclidean,blended,482,1.330500924544e6,insample,2004
per,k_medoids,408956147,20,3.29806e9,4.82941e9,37.3739896,39.0674814,SqEuclidean,blended,319,1.0873809635449997e6,insample,2008
per,k_medoids,408956147,20,3.29806e9,5.40378e9,38.6919382,36.7369171,SqEuclidean,blended,502,1.679482041783e6,insample,2011
per,k_medoids,408956147,20,3.29806e9,4.66907e9,35.4360392,42.6495522,SqEuclidean,blended,385,878818.5991900001,insample,2012
per,k_medoids,408956147,20,3.29806e9,5.07259e9,39.3544913,40.0270306,SqEuclidean,blended,399,1.309110754431e6,insample,2016
per,k_medoids,1040218444,200,4.09289e9,4.77863e11,65.1444063,72.8662434,SqEuclidean,blended,3628,3.9417999113838e7,initial,initial
per,k_medoids,1040218444,200,4.09289e9,5.14786e9,33.7044438,32.9535746,SqEuclidean,blended,367,1.4110140542449998e6,insample,1982
per,k_medoids,1040218444,200,4.09289e9,5.60821e9,34.1353547,30.9236917,SqEuclidean,blended,257,1.823113322964e6,insample,1986
per,k_medoids,1040218444,200,4.09289e9,4.1223e9,41.2179711,40.8029424,SqEuclidean,blended,165,428503.694503,insample,1990
per,k_medoids,1040218444,200,4.09289e9,5.37523e9,29.3322261,30.0583153,SqEuclidean,blended,264,1.6438943838529997e6,insample,1994
per,k_medoids,1040218444,200,4.09289e9,4.47384e9,43.7603535,43.5216569,SqEuclidean,blended,178,721715.629192,insample,1998
per,k_medoids,1040218444,200,4.09289e9,4.44301e9,39.9496319,32.3183636,SqEuclidean,blended,205,699128.178958,insample,2004
per,k_medoids,1040218444,200,4.09289e9,4.52245e9,33.0269931,29.9124165,SqEuclidean,blended,166,791305.1148570001,insample,2008
per,k_medoids,1040218444,200,4.09289e9,4.76179e9,32.467806,34.2240909,SqEuclidean,blended,254,1.0465022031159998e6,insample,2011
per,k_medoids,1040218444,200,4.09289e9,4.22504e9,33.0651094,32.2304506,SqEuclidean,blended,143,444796.06017700006,insample,2012
per,k_medoids,1040218444,200,4.09289e9,4.55701e9,32.6420795,33.0104792,SqEuclidean,blended,171,803817.994129,insample,2016
per,k_medoids,1498923158,200,4.2144e9,5.99675e11,63.7700547,73.6963791,SqEuclidean,blended,3717,3.9800151462513e7,initial,initial
per,k_medoids,1498923158,200,4.2144e9,5.07061e9,32.5947375,30.5781443,SqEuclidean,blended,305,1.3330144551789998e6,insample,1982
per,k_medoids,1498923158,200,4.2144e9,5.5673e9,33.416055,31.1007628,SqEuclidean,blended,229,1.781519784561e6,insample,1986
per,k_medoids,1498923158,200,4.2144e9,4.09426e9,40.8126905,41.2097548,SqEuclidean,blended,126,400142.9365299999,insample,1990
per,k_medoids,1498923158,200,4.2144e9,5.33734e9,29.6685149,29.8186935,SqEuclidean,blended,230,1.605589827076e6,insample,1994
per,k_medoids,1498923158,200,4.2144e9,4.43676e9,46.1201472,44.7230243,SqEuclidean,blended,148,684088.9454900001,insample,1998
per,k_medoids,1498923158,200,4.2144e9,4.40819e9,34.2434858,33.249591200000005,SqEuclidean,blended,170,663758.228426,insample,2004
per,k_medoids,1498923158,200,4.2144e9,4.48186e9,33.1766302,30.7447967,SqEuclidean,blended,134,750165.299672,insample,2008
per,k_medoids,1498923158,200,4.2144e9,4.7206e9,33.0036643,32.381772399999996,SqEuclidean,blended,221,1.004729929352e6,insample,2011
