from,to,rep_period,time_step,scenario,flow
BEL,FRA,3,12,1982,-4300.0
BEL,FRA,3,13,1982,-4300.0
BEL,FRA,3,14,1982,-4300.0
BEL,FRA,3,15,1982,-4300.0
BEL,FRA,3,16,1982,-4300.0
BEL,FRA,3,17,1982,-4300.0
BEL,FRA,3,18,1982,-4300.0
BEL,FRA,3,19,1982,-4300.0
BEL,FRA,3,20,1982,-3993.9714099612675
BEL,FRA,3,21,1982,-3422.0581002810304
BEL,FRA,3,22,1982,-3268.496937539372
BEL,FRA,3,23,1982,-3509.561186321035
BEL,FRA,3,24,1982,-3449.3224039977267
BEL,GER,1,1,1982,2380.0
BEL,GER,1,2,1982,2380.0
BEL,GER,1,3,1982,2244.154915676484
BEL,GER,1,4,1982,2380.0
BEL,GER,1,5,1982,2380.0
BEL,GER,1,6,1982,2380.0
BEL,GER,1,7,1982,2380.0
BEL,GER,1,8,1982,2380.0
BEL,GER,1,9,1982,2380.0
BEL,GER,1,10,1982,2380.0
BEL,GER,1,11,1982,2380.0
BEL,GER,1,12,1982,2251.3995346840543
BEL,GER,1,13,1982,1736.1867684568151
BEL,GER,1,14,1982,1767.1272252063595
BEL,GER,1,15,1982,1858.755993818429
BEL,GER,1,16,1982,1775.7325976057045
BEL,GER,1,17,1982,-262.48147463155055
BEL,GER,1,18,1982,274.1901921871422
BEL,GER,1,19,1982,948.6839751369389
BEL,GER,1,20,1982,1566.4568401814122
BEL,GER,1,21,1982,2380.0
BEL,GER,1,22,1982,2380.0
BEL,GER,1,23,1982,2380.0
BEL,GER,1,24,1982,2380.0
BEL,GER,2,1,1982,2380.0
BEL,GER,2,2,1982,2380.0
BEL,GER,2,3,1982,2380.0
BEL,GER,2,4,1982,1638.2615405985825
BEL,GER,2,5,1982,2380.0
BEL,GER,2,6,1982,2380.0
BEL,GER,2,7,1982,2380.0
BEL,GER,2,8,1982,2380.0
BEL,GER,2,9,1982,2380.0
BEL,GER,2,10,1982,2380.0
BEL,GER,2,11,1982,2380.0
BEL,GER,2,12,1982,2380.0
BEL,GER,2,13,1982,2380.0
BEL,GER,2,14,1982,2380.0
BEL,GER,2,15,1982,2380.0
BEL,GER,2,16,1982,2380.0
BEL,GER,2,17,1982,2380.0
BEL,GER,2,18,1982,2380.0
BEL,GER,2,19,1982,2380.0
BEL,GER,2,20,1982,2380.0
BEL,GER,2,21,1982,2380.0
BEL,GER,2,22,1982,2380.0
BEL,GER,2,23,1982,2380.0
BEL,GER,2,24,1982,2380.0
BEL,GER,3,1,1982,2380.0
BEL,GER,3,2,1982,2380.0
BEL,GER,3,3,1982,2380.0
BEL,GER,3,4,1982,2380.0
BEL,GER,3,5,1982,2380.0
BEL,GER,3,6,1982,2380.0
BEL,GER,3,7,1982,2380.0
BEL,GER,3,8,1982,2380.0
BEL,GER,3,9,1982,2380.0
BEL,GER,3,10,1982,2380.0
BEL,GER,3,11,1982,1269.1235874847225
BEL,GER,3,12,1982,1677.3805028660058
BEL,GER,3,13,1982,2096.0091369513348
BEL,GER,3,14,1982,2380.0
BEL,GER,3,15,1982,2380.0
BEL,GER,3,16,1982,2380.0
BEL,GER,3,17,1982,874.3733703379694
BEL,GER,3,18,1982,1407.501314756968
BEL,GER,3,19,1982,2078.016010865874
BEL,GER,3,20,1982,2380.0
BEL,GER,3,21,1982,2380.0
BEL,GER,3,22,1982,2380.0
BEL,GER,3,23,1982,2380.0
BEL,GER,3,24,1982,2380.0
BEL,NED,1,1,1982,2400.0
BEL,NED,1,2,1982,2400.0
BEL,NED,1,3,1982,2309.404799006651
BEL,NED,1,4,1982,2062.1551074697354
BEL,NED,1,5,1982,2393.9223902773783
BEL,NED,1,6,1982,2168.523381958342
BEL,NED,1,7,1982,2400.0
BEL,NED,1,8,1982,2400.0
BEL,NED,1,9,1982,2400.0
BEL,NED,1,10,1982,2145.2485022439473
BEL,NED,1,11,1982,1833.4223171517012
BEL,NED,1,12,1982,2203.2341297588687
BEL,NED,1,13,1982,2400.0
BEL,NED,1,14,1982,2311.2632248758423
BEL,NED,1,15,1982,2295.1595780057073
BEL,NED,1,16,1982,2400.0
BEL,NED,1,17,1982,2400.0
BEL,NED,1,18,1982,2400.0
